#{"t_start": 1779876392.4609413, "env_id": "None"}
r,l,t
-70.49611,200,69.905467
-61.27106,200,70.347333
-52.613306,200,70.766068
-47.712188,200,74.905776
-32.872667,200,75.347948
-45.872351,200,75.753706
-73.560356,200,76.128145
-39.089248,200,76.544869
-62.053847,200,76.947472
-80.373174,200,81.66748
3.817684,74,81.8453
-73.065968,200,82.227768
-72.957249,200,82.680652
-24.718107,200,83.099723
-35.320088,200,86.49015
-47.115361,200,86.865187
-34.142672,200,87.976474
-69.54083,200,88.394096
-45.511141,200,88.785145
-46.529344,200,89.186874
-45.130861,200,89.594811
-32.08449,200,90.02317
-64.961786,200,91.095943
-30.615942,200,91.478586
-65.834938,200,91.90633
-83.082291,200,95.429
-45.969438,200,95.791716
-67.86822,200,96.178977
-54.007358,200,97.196668
-63.80406,200,97.644986
-59.283211,200,97.993699
-38.466539,200,98.366057
-20.77079,200,98.804708
-31.783283,200,99.272127
-50.226251,200,99.783144
-56.211217,200,103.882548
-27.082288,200,104.324306
-67.716087,200,104.758641
-45.487153,200,105.155454
-65.9103,200,105.517352
-71.623471,200,105.985829
-46.536727,200,107.051903
-25.076696,200,107.489745
-38.555303,200,107.856962
-37.269084,200,108.291374
-35.565859,200,111.870338
-20.472963,200,112.315194
-5.743469,113,112.518254
-17.208298,200,113.518399
-52.793706,200,113.947292
-33.961376,200,117.961358
-50.877755,200,118.360377
-1.271872,105,118.590716
-40.58882,200,119.059602
-73.376966,200,119.942386
-55.581259,200,120.353594
-12.269376,141,123.660771
-55.988268,200,124.097176
-2.89267,110,124.306535
-71.780865,200,124.673774
-6.501171,112,124.897659
-1.984536,99,125.127314
-0.49097,96,125.342387
-32.779524,200,126.265279
-50.757638,200,126.69636
-29.757269,200,127.128756
-12.744491,160,127.447888
-41.064251,200,127.798259
-26.862194,200,128.161416
-52.568367,200,132.281577
-5.886776,97,132.48891
-16.979244,200,132.902317
-32.837987,200,133.252047
-56.808966,200,133.658637
-28.297242,200,134.073575
-35.09589,200,134.471226
1.225467,90,134.669723
-0.987277,111,135.390328
-6.83798,104,135.566478
-0.033347,99,135.749904
-55.892756,200,136.143313
-2.990429,87,136.309159
-7.167358,130,139.646497
-0.326826,79,139.868985
-49.138378,200,140.265467
4.072644,71,140.408476
-1.185518,83,140.565997
-22.606994,183,141.33152
-5.800816,101,141.544833
-13.616077,163,141.90668
-50.829384,200,142.290629
-7.282548,107,142.52422
-2.842237,117,142.734868
-39.417108,200,143.132964
-13.779763,163,143.460006
-48.365189,200,144.247143
-1.527357,92,144.445391
-24.54057,183,147.906319
-0.283027,80,148.09815
-4.37969,91,148.265954
-36.904905,200,148.6708
-44.521924,200,149.104784
-48.627812,200,149.470508
-46.175134,200,153.875333
0.514169,70,154.024666
-25.11673,192,154.377882
-53.389199,200,154.810884
-13.574873,151,155.080051
-20.934873,182,155.47114
-16.801423,165,155.780419
-0.473105,72,159.080015
3.943447,54,159.170377
-17.821048,163,159.944561
-56.53992,200,160.367963
-27.000933,192,160.722969
-6.355767,119,160.955581
-51.159123,200,161.374779
-3.421877,96,161.541101
3.478829,63,161.655977
-6.235264,110,161.865053
-21.742103,163,162.208673
3.229547,68,162.752648
4.704881,51,162.835724
-31.872191,200,163.265846
2.115208,57,163.370678
-15.530207,145,163.681719
-14.94229,142,167.053309
-17.092182,200,167.438964
-37.271461,200,167.865237
-30.205032,191,168.244782
-40.264835,200,169.191213
-43.500135,200,169.61962
-21.725851,165,169.905066
-5.224014,142,170.206095
-56.666454,200,170.607432
-22.597246,173,170.949283
-10.221858,132,171.206338
1.14495,68,171.665745
-11.458984,142,171.969947
