#{"t_start": 1779876392.6444547, "env_id": "None"}
r,l,t
-97.897103,200,0.698968
-83.956317,200,1.147095
-60.488103,200,1.544305
-71.944105,200,1.92883
-87.051644,200,2.324589
-97.307816,200,2.688333
-53.999146,200,3.80411
-102.972513,200,4.20966
-52.706703,200,4.603902
-79.665072,200,5.012097
-70.742577,200,12.069981
-79.295031,200,12.536189
-55.36152,200,13.633759
-66.519082,200,14.036923
-56.876876,200,14.434562
-85.201098,200,14.760326
-48.916419,200,15.151565
-51.234164,200,15.60471
-23.775602,200,16.774449
-55.888685,200,17.110914
-84.30051,200,20.533483
-66.440284,200,20.963572
-69.554437,200,21.362002
-71.324186,200,21.732129
-84.73349,200,22.103334
-32.366908,200,23.176382
-58.511622,200,23.545995
-58.731971,200,23.918351
-35.111611,200,24.307976
-58.325708,200,24.793534
-65.906951,200,28.282108
-90.522717,200,29.482778
-45.041977,200,29.926913
-44.887859,200,30.314785
-79.65762,200,30.723476
-50.386863,200,31.072737
-38.05891,200,31.531969
-65.281542,200,32.695912
-100.536599,200,33.16021
-40.673709,200,33.516852
-67.739437,200,37.0289
-50.53797,200,37.436584
-47.21926,200,37.812327
-29.042726,200,38.916915
-67.162789,200,39.358243
-46.324369,200,39.727548
-40.686608,200,40.178266
-49.464507,200,40.608674
-91.913814,200,41.060931
-51.506451,200,41.489733
-86.080348,200,46.205826
-32.193591,200,49.757976
-63.159583,200,50.137534
-35.874312,200,50.49065
-39.75306,200,50.822901
-43.753225,200,51.246373
-47.089724,200,52.387422
-66.164234,200,52.822736
-43.291354,200,53.223866
-27.555884,200,53.61388
-55.387352,200,54.022721
-49.763022,200,57.52406
-56.744642,200,58.649237
-60.884707,200,59.055924
-70.852733,200,59.429003
-74.623896,200,59.862244
-35.148277,200,60.287954
-53.810275,200,60.76719
-75.167643,200,61.902016
-44.956635,200,62.315547
-58.052943,200,62.746376
-58.375819,200,66.211578
-34.620173,200,66.550914
-85.775766,200,66.999169
-61.372611,200,67.390001
-42.08183,200,68.528459
-50.877725,200,68.963258
-42.619906,200,69.331145
-67.387274,200,69.71887
-34.825241,200,70.160403
-70.539335,200,70.580237
-74.745638,200,74.71981
-85.35231,200,75.162959
-50.167185,200,75.568843
-34.982046,200,75.943195
-41.663295,200,76.35993
-32.104164,200,76.761783
-48.79488,200,81.48175
-53.061899,200,81.914926
-55.037815,200,82.31483
-71.608366,200,82.747144
-49.637629,200,83.150633
-66.472312,200,86.545347
-26.71458,200,87.669464
-32.326537,200,88.054334
-20.463552,200,88.452627
-27.079841,200,88.864235
-55.625704,200,89.237941
-48.261666,200,89.694505
-31.814494,200,90.092332
-46.006786,200,91.136929
-45.789936,200,91.53521
-67.615689,200,95.117867
-34.248931,200,95.457834
-28.359663,200,95.838518
-23.482957,200,96.220605
-55.525416,200,97.276301
9.800761,4,97.285159
-49.102672,200,97.690169
-70.493108,200,98.031153
-96.40607,200,98.442082
-31.3865,200,98.942204
1.837215,74,99.097178
-77.523219,200,99.609082
5.959778,54,103.434531
-22.493585,200,103.82604
-77.9103,200,104.275513
-54.70671,200,104.694559
