#{"t_start": 1779876392.5875535, "env_id": "None"}
r,l,t
-52.049504,200,0.755593
-70.475417,200,1.203559
-69.481361,200,1.600946
-60.939977,200,1.985401
-65.497543,200,2.381055
-62.248087,200,2.744962
-96.197168,200,3.86066
-62.537037,200,4.266298
-68.76614,200,4.66054
-75.721154,200,5.068563
-76.150999,200,12.126386
-63.553755,200,12.592763
-74.401885,200,13.690383
-57.141193,200,14.093392
-48.936265,200,14.491171
-66.530772,200,14.816946
-77.66953,200,15.208202
-42.370467,200,15.661288
-33.225648,200,16.831098
-71.713783,200,17.167559
-76.601864,200,20.590126
-83.003603,200,21.020038
-71.275595,200,21.418447
-75.612983,200,21.788612
-59.404121,200,22.159802
-62.973375,200,23.233006
-33.716602,200,23.602627
-81.015504,200,23.974961
-71.989809,200,24.364607
-85.532526,200,24.850176
-66.726234,200,28.338354
-81.479151,200,29.539254
-40.347899,200,29.983549
-89.986899,200,30.371418
-88.707556,200,30.780116
-26.397056,200,31.129178
-101.13383,200,31.588446
-75.956177,200,32.75247
-45.607435,200,33.216679
-39.690979,200,33.573487
5.91814,52,33.652267
-68.319856,200,37.197938
-45.58349,200,37.588525
-52.6765,200,37.961605
-71.52827,200,39.055905
-29.38162,200,39.504152
-75.488481,200,39.899504
-58.493141,200,40.364866
-56.064204,200,40.760191
-75.973927,200,41.218422
-72.316164,200,45.96972
-80.207131,200,49.50836
-24.685975,200,49.913284
-55.192466,200,50.273576
-59.056456,200,50.631845
-60.495392,200,50.986423
-82.387881,200,52.123306
-90.202814,200,52.566575
-39.30765,200,53.001899
-59.216996,200,53.369339
-40.832933,200,53.767311
-92.052585,200,54.193409
-81.14311,200,57.66637
-70.914645,200,58.792327
-55.186823,200,59.234081
-100.77787,200,59.589456
-48.272396,200,60.018016
-66.146954,200,60.449806
-51.054684,200,60.915855
-64.692275,200,62.088451
-25.915915,200,62.476978
-69.966077,200,62.888258
-89.137372,200,66.351752
-56.420325,200,66.71734
-37.567154,200,67.160665
-78.32936,200,68.289018
-58.844848,200,68.722726
-54.02447,200,69.115599
-62.114242,200,69.495737
-53.326968,200,69.887913
-87.266268,200,70.344352
-29.720549,200,71.426235
-64.853046,200,74.910508
-56.996196,200,75.321741
-86.998826,200,75.725563
-39.649833,200,76.105458
-34.485776,200,76.52288
-42.016312,200,76.922024
-57.177847,200,81.683517
-33.953857,200,82.060353
-42.823792,200,82.489432
-45.976748,200,82.925318
-21.333517,200,86.316676
-22.922422,200,86.697727
-36.679907,200,87.814028
-21.336013,200,88.231792
-95.811307,200,88.612497
-77.404534,200,89.015917
-44.306571,200,89.404001
-65.01256,200,89.860018
-76.939394,200,90.929117
-44.981653,200,91.309017
-41.505219,200,91.733129
-7.642468,137,95.156948
-22.172163,200,95.493244
-61.779769,200,95.867739
-48.054645,200,96.259309
-52.901566,200,97.298705
-21.107438,200,97.719566
-40.383135,200,98.063677
-26.343139,200,98.464917
-14.386194,162,98.870186
-43.702397,200,99.293269
-64.22568,200,103.534267
-34.350603,200,103.923681
-44.399316,200,104.366611
-48.585102,200,104.78717
-62.491541,200,105.174319
-78.177719,200,105.583093
-2.886691,192,106.018482
-57.377178,200,107.087412
-55.989755,200,107.4877
-60.580124,200,107.856755
-31.161487,200,108.298156
-16.757814,187,111.868047
-46.54993,200,112.281149
1.78885,66,112.409611
-57.793532,200,113.406081
-13.98945,160,113.72344
-45.339408,200,117.766402
-7.837328,153,118.067393
-75.663603,200,118.498004
-67.879635,200,118.9792
-23.951401,200,119.849675
-32.591823,200,120.263724
-47.844654,200,123.678313
-80.620635,200,124.105545
-35.050405,200,124.471039
-44.354591,200,124.876749
-64.243513,200,125.87481
-43.227395,200,126.262094
-41.118644,200,126.677809
-29.821322,200,127.131951
-45.120088,200,127.483817
-42.976375,200,127.866894
-58.379385,200,131.392196
-28.769696,200,132.366244
-6.365032,150,132.682242
-0.316767,87,132.843165
-2.700277,105,133.032589
-43.640227,200,133.405577
-5.355019,132,133.705649
-43.354797,200,134.100852
-59.265818,200,134.506817
-33.059651,200,135.393387
-49.029367,200,135.736934
-43.07456,200,136.156457
-22.128652,200,139.666562
9.545293,8,139.689227
-20.382821,184,140.087173
-13.192549,165,140.396664
-3.981728,114,141.009241
-6.984589,123,141.26795
-25.184177,200,141.709585
-25.612068,190,142.096066
-42.405357,200,142.484641
-22.135693,192,142.85969
7.750417,26,142.912404
-5.764427,120,143.145461
-0.397856,82,143.312485
-59.744255,200,144.107063
-33.923058,200,147.56998
-46.74423,200,148.037127
-2.045856,107,148.2462
-30.492848,200,148.665477
-11.810593,141,148.967784
-46.285414,200,149.332454
-5.350899,128,153.602449
-4.37388,107,153.812718
-3.35803,116,154.037829
8.967689,17,154.06399
-18.271215,161,154.417526
-2.061478,80,154.575061
-27.599113,182,154.896023
-0.265636,73,155.050905
-62.498302,200,155.446024
-26.874256,192,158.981159
-50.586593,200,159.81838
0.322864,86,160.004124
6.580787,33,160.092292
-40.615689,200,160.46787
-9.47275,134,160.705905
-16.673282,156,161.066919
2.729672,55,161.166989
-13.319909,135,161.402449
-6.762972,98,161.594066
-39.573062,200,161.994601
0.28799,95,162.597088
-12.605808,147,162.867021
-20.049228,173,163.23361
-10.391883,127,163.509896
