#{"t_start": 1779876030.999192, "env_id": "None"}
r,l,t
0.0,200,1.866689
0.0,200,2.288022
0.0,200,2.697775
0.0,200,3.13333
0.0,200,3.572116
0.0,200,3.999417
0.0,200,5.127037
0.0,200,5.508573
0.0,200,5.855743
0.0,200,6.24762
0.0,200,9.746233
0.0,200,10.210687
0.0,200,11.360363
0.0,200,14.735073
0.0,200,15.097882
0.0,200,15.588785
0.0,200,15.956039
0.0,200,16.358047
0.0,200,17.573402
0.0,200,17.981293
0.0,200,21.493821
0.0,200,21.902222
0.0,200,22.294868
0.0,200,22.674752
0.0,200,22.995442
0.0,200,24.090103
0.0,200,24.436195
0.0,200,24.823553
0.0,200,25.201801
0.0,200,25.549278
0.0,200,28.959614
0.0,200,30.120512
0.0,200,30.544372
0.0,200,30.905764
0.0,200,31.254768
0.0,200,31.649409
0.0,200,32.024574
0.0,200,33.196112
0.0,200,33.591923
0.0,200,34.003423
0.0,200,37.353432
0.0,200,37.747099
0.0,200,38.245502
0.0,200,39.407116
0.0,200,39.817548
0.0,200,40.157572
0.0,200,40.518133
0.0,200,40.92275
0.0,200,41.36721
0.0,200,41.736836
0.0,200,42.858447
0.0,200,46.338755
0.0,200,46.717628
0.0,200,50.038215
0.0,200,50.440423
0.0,200,50.843681
0.0,200,52.070194
0.0,200,52.526125
0.0,200,52.933423
0.0,200,53.284213
0.0,200,53.648239
0.0,200,57.224204
0.0,200,58.336492
0.0,200,58.851456
0.0,200,59.320945
0.0,200,59.797288
0.0,200,60.209543
0.0,200,60.640311
0.0,200,61.826155
0.0,200,62.191908
0.0,200,62.665719
0.0,200,66.685246
0.0,200,67.061446
0.0,200,67.483508
0.0,200,67.866819
0.0,200,68.986814
0.0,200,69.409789
0.0,200,69.785509
0.0,200,70.167947
0.0,200,70.600468
0.0,200,71.0784
0.0,200,75.370155
0.0,200,75.788403
0.0,200,76.158468
0.0,200,76.604768
0.0,200,77.061419
0.0,200,77.478208
0.0,200,78.701685
0.0,200,79.062849
0.0,200,79.439019
0.0,200,79.868283
0.0,200,80.337668
0.0,200,86.867148
0.0,200,88.036105
0.0,200,88.473568
0.0,200,88.979685
0.0,200,89.47215
0.0,200,89.963962
0.0,200,90.353021
0.0,200,90.753282
0.0,200,91.984015
0.0,200,92.404076
0.0,200,96.105965
0.0,200,96.512797
0.0,200,96.952639
0.0,200,97.3934
0.0,200,98.558547
0.0,200,98.979321
0.0,200,99.447659
0.0,200,99.856836
0.0,200,100.212159
0.0,200,100.680328
0.0,200,104.953896
0.0,200,105.376167
0.0,200,105.79152
0.0,200,106.238396
0.0,200,106.592329
0.0,200,106.986428
0.0,200,108.17611
0.0,200,108.579685
0.0,200,108.993727
0.0,200,109.394474
0.0,200,112.928142
0.0,200,113.324081
0.0,200,113.822964
0.0,200,115.064349
0.0,200,115.535241
0.0,200,115.920886
0.0,200,116.370754
0.0,200,116.820825
0.0,200,117.262439
0.0,200,121.40459
0.0,200,121.840513
0.0,200,125.394001
0.0,200,125.855561
0.0,200,126.269337
0.0,200,126.704986
0.0,200,127.844938
0.0,200,128.267617
0.0,200,128.64326
0.0,200,129.031825
0.0,200,129.41297
0.0,200,129.825264
0.0,200,134.235399
0.0,200,134.687377
0.0,200,135.204664
0.0,200,135.717228
0.0,200,136.203587
0.0,200,136.656385
0.0,200,137.1083
0.0,200,138.336411
0.0,200,138.765564
0.0,200,139.23638
0.0,200,142.817115
0.0,200,143.253851
0.0,200,143.628483
0.0,200,144.784531
0.0,200,145.206818
0.0,200,145.572107
0.0,200,145.987879
0.0,200,146.473625
0.0,200,146.84343
0.0,200,148.120729
0.0,200,151.658563
0.0,200,152.071784
0.0,200,152.461788
0.0,200,152.889033
0.0,200,153.300772
0.0,200,157.547997
0.0,200,157.959953
0.0,200,158.326924
0.0,200,158.715722
0.0,200,159.129406
0.0,200,159.538673
0.0,200,163.051929
0.0,200,164.323189
0.0,200,164.809957
0.0,200,165.211944
0.0,200,165.599823
0.0,200,166.058805
0.0,200,166.47666
0.0,200,167.654378
0.0,200,168.071907
0.0,200,168.454354
0.0,200,172.092389
0.0,200,172.576776
0.0,200,172.989458
0.0,200,174.211132
0.0,200,174.733327
0.0,200,175.100205
0.0,200,175.522676
0.0,200,175.953122
0.0,200,176.316419
0.0,200,177.555371
