#{"t_start": 1779876031.0772703, "env_id": "None"}
r,l,t
0.0,200,1.788862
0.0,200,2.210358
0.0,200,2.620007
0.0,200,3.055569
0.0,200,3.494326
0.0,200,3.921761
0.0,200,5.049306
0.0,200,5.43075
0.0,200,5.777944
0.0,200,6.171618
0.0,200,9.66858
0.0,200,10.132869
0.0,200,11.282712
0.0,200,14.657251
0.0,200,15.02008
0.0,200,15.510964
0.0,200,15.878221
0.0,200,16.280317
0.0,200,17.495639
0.0,200,17.903622
0.0,200,21.416017
0.0,200,21.824403
0.0,200,22.217104
0.0,200,22.597104
0.0,200,22.917659
0.0,200,24.012317
0.0,200,24.358369
0.0,200,24.745902
0.0,200,25.12405
0.0,200,25.471466
0.0,200,28.881892
0.0,200,30.042691
0.0,200,30.466544
0.0,200,30.82815
0.0,200,31.176946
0.0,200,31.571605
0.0,200,31.946755
0.0,200,33.118287
0.0,200,33.514104
0.0,200,33.925747
0.0,200,37.275614
0.0,200,37.669436
0.0,200,38.167696
0.0,200,39.329432
0.0,200,39.739725
0.0,200,40.079762
0.0,200,40.440316
0.0,200,40.845117
0.0,200,41.289587
0.0,200,41.659023
0.0,200,42.780625
0.0,200,46.260959
0.0,200,46.639876
0.0,200,49.960401
0.0,200,50.362606
0.0,200,50.765929
0.0,200,51.992409
0.0,200,52.448313
0.0,200,52.855719
0.0,200,53.206396
0.0,200,53.570589
0.0,200,57.146399
0.0,200,58.258696
0.0,200,58.773645
0.0,200,59.24326
0.0,200,59.719765
0.0,200,60.131851
0.0,200,60.562669
0.0,200,61.748384
0.0,200,62.114251
0.0,200,62.588057
0.0,200,66.607439
0.0,200,66.983831
0.0,200,67.405705
0.0,200,67.789006
0.0,200,68.909011
0.0,200,69.332005
0.0,200,69.707765
0.0,200,70.090181
0.0,200,70.522669
0.0,200,71.000591
0.0,200,75.292377
0.0,200,75.710761
0.0,200,76.080832
0.0,200,76.527145
0.0,200,76.985144
0.0,200,77.400408
0.0,200,78.623876
0.0,200,78.985041
0.0,200,79.361233
0.0,200,79.790653
0.0,200,80.259859
0.0,200,86.789362
0.0,200,87.958343
0.0,200,88.395767
0.0,200,88.902189
0.0,200,89.39453
0.0,200,89.886192
0.0,200,90.275223
0.0,200,90.675547
0.0,200,91.906265
0.0,200,92.326303
0.0,200,96.028246
0.0,200,96.435199
0.0,200,96.877073
0.0,200,97.315604
0.0,200,98.480757
0.0,200,98.901529
0.0,200,99.369879
0.0,200,99.779037
0.0,200,100.134462
0.0,200,100.602564
0.0,200,104.8763
0.0,200,105.298481
0.0,200,105.71376
0.0,200,106.160591
0.0,200,106.514737
0.0,200,106.908638
0.0,200,108.098485
0.0,200,108.501906
0.0,200,108.915971
0.0,200,109.316685
0.0,200,112.850389
0.0,200,113.246315
0.0,200,113.745381
0.0,200,114.986659
0.0,200,115.457533
0.0,200,115.843097
0.0,200,116.292973
0.0,200,116.743197
0.0,200,117.184668
0.0,200,121.326994
0.0,200,121.762782
0.0,200,125.316231
0.0,200,125.777836
0.0,200,126.191553
0.0,200,126.627203
0.0,200,127.767186
0.0,200,128.189852
0.0,200,128.565664
0.0,200,128.954056
0.0,200,129.335258
0.0,200,129.74754
0.0,200,134.157829
0.0,200,134.609858
0.0,200,135.126924
0.0,200,135.639695
0.0,200,136.12589
0.0,200,136.578892
0.0,200,137.030585
0.0,200,138.258682
0.0,200,138.687851
0.0,200,139.15866
0.0,200,142.739391
0.0,200,143.176126
0.0,200,143.550805
0.0,200,144.706787
0.0,200,145.12911
0.0,200,145.49438
0.0,200,145.910172
0.0,200,146.396123
0.0,200,146.765788
0.0,200,148.043187
0.0,200,151.580838
0.0,200,151.994163
0.0,200,152.384084
0.0,200,152.811347
0.0,200,153.22312
0.0,200,157.470288
0.0,200,157.882276
0.0,200,158.249202
0.0,200,158.637981
0.0,200,159.05169
0.0,200,159.460975
0.0,200,162.974387
0.0,200,164.245471
0.0,200,164.73247
0.0,200,165.134235
0.0,200,165.522119
0.0,200,165.981164
0.0,200,166.398949
0.0,200,167.57664
0.0,200,167.994181
0.0,200,168.37697
0.0,200,172.014871
0.0,200,172.499093
0.0,200,172.911945
0.0,200,174.133417
0.0,200,174.65563
0.0,200,175.022661
0.0,200,175.444933
0.0,200,175.875406
0.0,200,176.238899
0.0,200,177.477709
