#{"t_start": 1779876030.535317, "env_id": "None"}
r,l,t
0.0,200,2.329165
0.0,200,2.749692
0.0,200,3.159883
0.0,200,3.595706
0.0,200,4.034592
0.0,200,4.461072
0.0,200,5.58875
0.0,200,5.971053
0.0,200,6.317904
0.0,200,6.709951
0.0,200,10.207917
0.0,200,10.673155
0.0,200,11.822063
0.0,200,15.197484
0.0,200,15.560349
0.0,200,16.051258
0.0,200,16.418504
0.0,200,16.820078
0.0,200,18.03565
0.0,200,18.442942
0.0,200,21.956314
0.0,200,22.364641
0.0,200,22.757054
0.0,200,23.137049
0.0,200,23.457666
0.0,200,24.552261
0.0,200,24.898625
0.0,200,25.285655
0.0,200,25.664142
0.0,200,26.011664
0.0,200,29.421969
0.0,200,30.583004
0.0,200,31.00682
0.0,200,31.367736
0.0,200,31.717188
0.0,200,32.111853
0.0,200,32.487001
0.0,200,33.6587
0.0,200,34.054488
0.0,200,34.465998
0.0,200,37.816029
0.0,200,38.208833
0.0,200,38.708082
0.0,200,39.869683
0.0,200,40.280158
0.0,200,40.620139
0.0,200,40.980579
0.0,200,41.384432
0.0,200,41.829374
0.0,200,42.199392
0.0,200,43.320985
0.0,200,46.801028
0.0,200,47.180278
0.0,200,50.500887
0.0,200,50.903065
0.0,200,51.306265
0.0,200,52.532708
0.0,200,52.988779
0.0,200,53.395979
0.0,200,53.746986
0.0,200,54.110185
0.0,200,57.687003
0.0,200,58.799253
0.0,200,59.314217
0.0,200,59.783005
0.0,200,60.259208
0.0,200,60.670879
0.0,200,61.102278
0.0,200,62.288938
0.0,200,62.653953
0.0,200,63.127867
0.0,200,67.147753
0.0,200,67.523474
0.0,200,67.94621
0.0,200,68.329589
0.0,200,69.449572
0.0,200,69.872536
0.0,200,70.248247
0.0,200,70.63059
0.0,200,71.063147
0.0,200,71.541133
0.0,200,75.832919
0.0,200,76.250274
0.0,200,76.620317
0.0,200,77.066464
0.0,200,77.524155
0.0,200,77.940919
0.0,200,79.164426
0.0,200,79.525604
0.0,200,79.901665
0.0,200,80.330205
0.0,200,80.800437
0.0,200,87.329904
0.0,200,88.497972
0.0,200,88.936296
0.0,200,89.442358
0.0,200,89.934035
0.0,200,90.426733
0.0,200,90.815723
0.0,200,91.215844
0.0,200,92.446491
0.0,200,92.866768
0.0,200,96.568562
0.0,200,96.974494
0.0,200,97.414423
0.0,200,97.856086
0.0,200,99.021238
0.0,200,99.441794
0.0,200,99.910189
0.0,200,100.319706
0.0,200,100.674805
0.0,200,101.143155
0.0,200,105.415865
0.0,200,105.838884
0.0,200,106.25376
0.0,200,106.701257
0.0,200,107.054275
0.0,200,107.449292
0.0,200,108.638
0.0,200,109.042491
0.0,200,109.456501
0.0,200,109.857391
0.0,200,113.390984
0.0,200,113.786713
0.0,200,114.284873
0.0,200,115.526794
0.0,200,115.997944
0.0,200,116.383605
0.0,200,116.833507
0.0,200,117.282805
0.0,200,117.725229
0.0,200,121.86677
0.0,200,122.302918
0.0,200,125.856825
0.0,200,126.318224
0.0,200,126.732157
0.0,200,127.167664
0.0,200,128.307744
0.0,200,128.730252
0.0,200,129.105276
0.0,200,129.494594
1.0,4,129.501796
0.0,200,129.883416
0.0,200,130.295556
0.0,200,134.707242
0.0,200,135.15881
0.0,200,135.674967
0.0,200,136.193835
0.0,200,136.674206
0.0,200,137.129705
0.0,200,138.359714
0.0,200,138.807338
0.0,200,139.236257
0.0,200,139.707226
0.0,200,143.287742
0.0,200,143.724352
0.0,200,144.099406
0.0,200,145.257141
0.0,200,145.677817
0.0,200,146.042864
0.0,200,146.458593
0.0,200,146.950123
0.0,200,147.320377
0.0,200,148.592091
0.0,200,152.129084
0.0,200,152.542817
0.0,200,152.932539
0.0,200,153.359963
0.0,200,153.771872
0.0,200,158.018535
0.0,200,158.430682
0.0,200,158.801965
0.0,200,159.186101
0.0,200,159.600003
0.0,200,160.0098
0.0,200,164.322033
0.0,200,164.793787
0.0,200,165.281606
0.0,200,165.682673
0.0,200,166.075351
0.0,200,166.53063
0.0,200,166.9483
0.0,200,168.127115
0.0,200,168.542618
0.0,200,168.927138
0.0,200,172.564034
0.0,200,173.048706
0.0,200,173.461571
0.0,200,174.68201
0.0,200,175.204807
0.0,200,175.571328
0.0,200,175.998892
0.0,200,176.424204
0.0,200,176.788411
0.0,200,178.028384
