#{"t_start": 1779876031.14326, "env_id": "None"}
r,l,t
0.0,200,1.723126
0.0,200,2.144639
0.0,200,2.554294
0.0,200,2.989836
0.0,200,3.42862
0.0,200,3.856047
0.0,200,4.983581
0.0,200,5.365014
0.0,200,5.712217
0.0,200,6.105938
0.0,200,9.602899
0.0,200,10.067137
0.0,200,11.217016
0.0,200,14.591515
0.0,200,14.954376
0.0,200,15.445226
0.0,200,15.812485
0.0,200,16.214698
0.0,200,17.429959
0.0,200,17.837953
0.0,200,21.350317
0.0,200,21.758666
0.0,200,22.151377
0.0,200,22.53164
0.0,200,22.851963
0.0,200,23.946629
0.0,200,24.292634
0.0,200,24.680333
0.0,200,25.058352
0.0,200,25.405732
0.0,200,28.816171
0.0,200,29.976984
0.0,200,30.400815
0.0,200,30.762559
0.0,200,31.11121
0.0,200,31.50596
0.0,200,31.881021
0.0,200,33.052547
0.0,200,33.448399
0.0,200,33.86018
0.0,200,37.209895
0.0,200,37.603799
0.0,200,38.102018
1.0,3,38.106728
0.0,200,39.269136
0.0,200,39.678626
0.0,200,40.018801
0.0,200,40.37923
0.0,200,40.784317
0.0,200,41.228663
0.0,200,42.346986
0.0,200,42.720509
0.0,200,46.200042
0.0,200,46.581207
0.0,200,49.899127
0.0,200,50.301422
0.0,200,50.705112
0.0,200,51.934867
0.0,200,52.387156
0.0,200,52.795648
0.0,200,53.145548
0.0,200,53.510257
0.0,200,57.085474
0.0,200,58.201151
0.0,200,58.712698
0.0,200,59.18634
0.0,200,59.66334
0.0,200,60.074039
0.0,200,60.505995
0.0,200,61.687958
0.0,200,62.054875
0.0,200,62.531418
0.0,200,66.548561
0.0,200,66.924846
0.0,200,67.344897
0.0,200,68.484428
0.0,200,68.848281
0.0,200,69.270988
0.0,200,69.646938
0.0,200,70.029343
0.0,200,70.462095
0.0,200,70.941375
0.0,200,75.231833
0.0,200,75.650555
0.0,200,76.024374
0.0,200,76.467317
0.0,200,76.925419
0.0,200,77.340657
0.0,200,78.562922
0.0,200,78.924337
0.0,200,79.300575
0.0,200,79.734064
0.0,200,80.199036
0.0,200,86.728701
0.0,200,87.897882
0.0,200,88.335609
0.0,200,88.842324
0.0,200,89.338587
0.0,200,89.825238
0.0,200,90.21433
0.0,200,91.374487
0.0,200,91.846704
0.0,200,92.265622
0.0,200,95.967575
0.0,200,96.375022
0.0,200,96.816956
0.0,200,97.254981
0.0,200,98.420135
0.0,200,98.841701
0.0,200,99.309675
0.0,200,99.718364
0.0,200,100.075926
0.0,200,100.54205
0.0,200,104.820711
0.0,200,105.237952
0.0,200,105.653421
0.0,200,106.100009
0.0,200,106.454802
0.0,200,106.848107
0.0,200,108.038353
0.0,200,108.443523
0.0,200,108.855926
0.0,200,109.256043
0.0,200,112.789874
0.0,200,113.194021
0.0,200,114.457266
0.0,200,114.927013
0.0,200,115.397266
0.0,200,115.782477
0.0,200,116.232551
0.0,200,116.683129
0.0,200,117.12575
0.0,200,121.267532
0.0,200,121.704816
0.0,200,125.255564
0.0,200,125.720317
0.0,200,126.131157
0.0,200,126.566734
0.0,200,127.707469
0.0,200,128.129275
0.0,200,128.506822
0.0,200,128.893224
0.0,200,129.274734
0.0,200,129.686896
0.0,200,134.098516
0.0,200,134.550069
0.0,200,135.066273
0.0,200,135.584412
0.0,200,136.065492
0.0,200,136.52088
0.0,200,137.75098
0.0,200,138.198154
0.0,200,138.627546
0.0,200,139.098545
0.0,200,142.679034
0.0,200,143.11568
0.0,200,143.490562
0.0,200,144.648405
0.0,200,145.069107
0.0,200,145.434115
0.0,200,145.849859
0.0,200,146.340776
0.0,200,146.710896
0.0,200,147.983362
0.0,200,151.520421
0.0,200,151.934131
0.0,200,152.323662
0.0,200,152.751218
0.0,200,153.163105
0.0,200,157.409847
0.0,200,157.821988
0.0,200,158.19298
0.0,200,158.577455
0.0,200,158.991245
0.0,200,159.401139
0.0,200,163.71309
0.0,200,164.184948
0.0,200,164.672895
0.0,200,165.07395
0.0,200,165.465937
0.0,200,165.921924
0.0,200,166.339267
0.0,200,167.517782
0.0,200,167.933955
0.0,200,168.318439
0.0,200,171.955237
0.0,200,172.439973
0.0,200,172.852834
0.0,200,174.073172
0.0,200,174.59606
0.0,200,174.96264
0.0,200,175.389456
0.0,200,175.815431
0.0,200,176.179574
0.0,200,177.419042
