#{"t_start": 1779962335.5045884, "env_id": "None"}
r,l,t
-112.894601,200,2.117539
-157.67265,200,2.583087
-121.617631,200,2.94107
-145.330589,200,3.37951
-160.195629,200,3.863652
-106.46758,176,4.168848
-130.473164,200,5.878584
-150.843897,200,6.376709
-123.396084,200,6.808127
-137.579173,200,7.283809
-137.807351,200,10.773307
-127.044823,200,11.158859
-127.40911,200,12.968654
-137.167989,200,13.389788
-133.021158,200,13.818856
-124.444134,200,14.225586
-132.512216,200,14.687421
-153.303901,200,15.220508
-142.067562,200,19.988732
-156.273603,200,20.509339
-128.962662,200,23.849959
-144.722757,200,24.286542
-161.552077,200,24.661986
-142.094152,200,25.05184
-123.700074,200,25.473349
-145.945258,200,27.68832
-117.692608,200,28.152726
-143.815887,200,28.569711
-157.851381,200,29.011101
-137.691148,200,29.400123
-125.933713,200,32.75807
-114.923529,200,34.659644
-110.749329,200,35.092919
-115.282143,200,35.467528
-140.766156,200,35.897717
-132.648438,200,36.328512
-161.85882,200,36.733509
-155.276852,200,38.630543
-117.115475,200,39.014183
-147.710592,200,39.48253
-88.924138,200,39.909112
-147.347848,200,43.378734
-116.401346,200,43.85884
-109.481864,200,45.778844
-148.027436,200,46.196431
-73.038568,200,46.730239
-181.941559,200,47.345338
-128.620972,200,47.782238
-140.526185,200,48.332655
-174.647037,200,48.787314
-158.108808,200,50.492417
-174.646415,200,56.725054
-95.539967,200,57.064242
-103.130505,200,57.548844
-117.053085,200,58.120902
-140.643409,200,58.529054
-145.88628,200,60.341726
-165.494871,200,60.835143
-135.345055,200,61.322659
-110.848139,171,61.914803
-88.811258,200,62.333334
-127.357591,200,65.689346
-142.460261,200,67.585956
-118.067385,200,68.098791
-107.109577,200,68.554642
-159.68317,200,68.980403
-92.196069,200,69.411645
-123.340311,200,69.91787
-125.920793,200,70.406488
-130.289135,200,72.088699
-104.547455,200,72.533163
-162.461013,200,75.934226
-143.733024,200,76.399304
-154.043735,200,76.901612
-105.842064,200,77.415983
-141.102314,200,79.661652
-118.386632,200,80.20992
-109.656359,200,80.631349
-147.237231,200,81.232266
-118.200432,200,81.722733
-159.891236,200,82.197942
-81.845478,200,84.287908
-125.202812,200,90.661311
-108.691354,200,91.150994
-137.263337,200,91.54053
-125.344663,200,92.020606
-77.391217,200,92.601587
-100.554259,200,94.571318
-98.924183,200,95.056819
-92.7616,200,95.520828
-90.942218,200,96.050892
-97.395687,200,96.534102
-45.161322,141,99.761112
-62.341567,200,100.172328
-81.032808,200,102.541219
-95.858283,200,103.170995
-133.385588,200,103.671049
-133.158662,200,104.162271
-104.44211,200,104.749056
-124.14364,200,105.381633
-126.055589,200,107.794251
-92.910832,200,108.191394
-92.58029,200,111.471687
-80.72223,200,112.056666
-72.688323,200,112.73394
-103.903082,200,113.18211
-60.927031,200,115.426082
-91.677435,200,115.89916
-74.803572,200,116.519202
-91.994747,200,117.050733
-107.045976,200,117.536273
-60.108659,200,117.951485
-66.01537,200,118.379756
-114.51546,200,126.438617
-84.847328,200,126.834711
-95.263461,200,127.240001
-79.408263,200,127.800261
-87.63064,200,128.244727
-103.768134,200,128.741221
9.538166,6,128.752314
-129.143834,200,130.90494
-112.307196,200,131.460541
-94.465431,200,131.846226
-85.280424,200,132.212909
-57.070353,200,135.923455
-108.743892,200,136.513449
-69.569144,200,138.430529
-98.242175,200,139.003334
-81.382128,200,139.556314
-92.216203,200,140.122079
-77.372617,200,140.602173
-109.190376,200,141.047085
-110.42831,200,143.031213
-76.753695,200,143.544271
-71.107295,200,147.042364
-110.204606,200,147.597097
-105.696353,200,148.106685
-52.897457,198,148.489291
-103.268572,200,148.89548
-91.071759,200,150.971787
-60.258135,200,151.404262
-97.945112,200,151.889129
-45.602126,200,152.422345
-88.232215,200,152.88136
-94.441559,200,156.466967
-97.052466,200,161.459981
-63.62738,200,161.944976
-63.787735,200,162.409804
-83.862821,200,162.859107
-87.906759,200,163.336419
-64.830251,200,163.688327
-52.063337,200,165.629817
-81.695251,200,166.097796
-86.411958,200,166.464217
-70.381279,200,166.854489
-97.627575,200,170.290193
-79.988661,200,170.763502
-40.594238,190,172.579975
-61.240155,200,173.049493
-79.264763,200,173.495692
-96.084469,200,173.952111
-56.292226,200,174.395371
-71.897015,200,174.77844
-0.350069,45,174.918722
-94.752653,200,176.731841
-86.427103,200,177.163324
-84.687099,200,180.683021
-53.812269,200,181.171222
-65.566673,200,181.531436
-62.185407,200,181.965706
-80.581202,200,182.335627
-46.733245,200,184.443321
-96.139876,200,184.766789
-50.75008,138,185.00066
-70.240227,200,185.413223
-48.657759,200,185.825362
-83.186088,200,189.323163
-58.651415,200,191.188271
-67.59708,200,191.509106
-73.250276,200,191.934047
-1.902677,61,192.095248
-37.211703,120,192.397781
-59.707595,200,195.785179
-0.774652,30,195.854835
4.657465,29,195.917142
-108.285334,200,196.432593
-70.485679,200,198.150776
-83.61349,200,198.608351
-55.554681,200,199.018456
-17.296932,112,199.21341
-71.036816,200,202.656686
-41.89723,200,203.057553
-48.92301,200,203.535234
-0.52308,74,203.701481
-46.138503,200,205.571039
-40.006757,200,206.070868
-79.019123,200,206.514666
-67.294502,200,207.044485
-70.195836,200,207.559788
-70.127714,200,208.040472
-68.534906,200,209.832037
