#{"t_start": 1779962335.654026, "env_id": "None"}
r,l,t
-139.70485,200,1.969467
-141.822743,200,2.434182
-155.426411,200,2.792301
-124.223128,200,3.230767
-121.417244,200,3.715242
-115.650335,200,4.058007
-180.160048,200,5.791306
-127.7684,200,6.293785
-166.771846,200,6.725091
-148.004751,200,7.209766
-121.331607,200,10.671551
-179.041098,200,11.074237
-140.227814,200,12.86656
-184.096699,200,13.291343
-101.618288,200,13.721489
-127.992271,200,14.134
-160.265209,200,14.601008
-168.104991,200,15.141396
-127.654161,200,19.895819
-129.603746,200,20.398113
-111.63476,200,23.777464
-162.568454,200,24.181706
-125.46829,200,24.551528
-151.010736,200,24.960655
-115.106011,200,25.409039
-155.556,200,27.60002
-105.671391,200,28.050992
-126.914511,200,28.469993
-142.435389,200,28.905603
-171.671894,200,29.317053
5.982073,19,29.358996
-100.55709,200,32.714748
-126.564685,200,34.620949
-117.910894,200,35.029331
-189.001092,200,35.407574
-163.599733,200,35.833321
-84.092053,200,36.256583
-134.418108,200,36.707256
-156.486294,200,38.581629
-132.506407,200,38.960609
-172.311154,200,39.440665
-154.647812,200,42.85999
-135.494538,200,43.302647
-162.42353,200,43.805004
-133.063349,200,45.751402
-115.11288,200,46.127726
-122.179831,200,46.712977
-147.358294,200,47.304422
-154.126864,200,47.721464
-96.468967,200,48.304893
-143.190599,200,50.082225
-126.234489,200,50.410015
-115.987859,200,56.648986
-138.710892,200,57.01551
-89.101869,200,57.50918
-129.278794,200,58.084906
7.891879,13,58.110136
-125.627584,200,58.495506
-132.895646,200,60.304313
-115.599112,200,60.825509
-130.214149,200,61.370687
-110.908006,200,61.946018
-94.616683,200,62.331598
-107.229692,200,65.701126
-125.990301,200,67.66263
-102.502578,200,68.132115
-136.227606,200,68.585075
-87.492537,200,69.014679
-85.07599,200,69.473626
-125.309742,200,69.97587
-113.728149,200,71.747872
-103.784864,200,72.105231
-132.786747,200,72.583831
-137.814222,200,75.960966
-29.375801,98,76.210128
-124.05254,200,76.70256
-98.850573,200,77.227863
-144.9524,200,79.463845
-119.44109,200,80.023459
8.763188,11,80.049225
-149.197143,200,80.465707
-90.368062,200,81.066871
-112.196716,200,81.558819
-101.036131,200,82.036522
-113.317512,200,84.12204
-91.504866,200,90.497221
-106.819277,200,90.99035
-93.811935,200,91.381638
-116.065151,200,91.853802
-101.556153,200,92.435701
-73.605047,200,94.412156
-88.318005,200,94.896552
-101.308721,200,95.351223
-129.091538,200,95.885971
-154.680846,200,96.365474
-138.737124,200,99.706945
-132.455848,200,100.124531
-97.377275,200,102.550838
-100.619974,200,103.191638
-134.039333,200,103.658686
-92.314632,200,104.118284
-92.935536,200,104.772759
-98.450865,200,105.399848
-113.301278,200,107.753009
-115.131688,200,108.141289
-115.068718,200,111.453397
-83.500382,200,112.078903
-85.777996,200,112.688008
-82.51819,200,113.180474
-101.9922,200,115.40143
-90.317858,200,115.920486
-73.204896,200,116.500459
-139.021246,200,117.023356
-99.055071,200,117.499985
-78.35294,200,117.913179
-92.562757,200,125.976931
-58.505841,200,126.404723
-104.995196,200,126.783097
-55.465745,200,127.249264
-88.526364,200,127.776769
-85.066583,200,128.234994
-61.78213,200,128.699713
-83.643511,200,130.929816
9.895821,2,130.934616
-81.287857,200,131.398751
-95.10812,200,131.780463
-70.679822,200,132.175476
-92.000804,200,135.917797
-99.277382,200,136.454365
-70.553721,200,138.384686
-61.445805,200,139.000671
-72.624751,200,139.541749
-99.508566,200,140.124541
-114.304041,200,140.558954
-49.560945,200,140.988746
-55.523203,200,143.012947
-90.985297,200,143.52144
-60.737771,200,147.024825
-114.742703,200,147.574477
-73.363292,200,148.054748
-117.436166,200,148.459819
-103.900385,200,150.505984
-69.128701,200,150.919436
-67.960426,200,151.37521
-83.943652,200,151.891434
-75.494096,200,152.383043
-61.429446,200,152.852021
-77.551496,200,156.429269
-88.333558,200,161.462938
-88.717679,200,161.949303
-68.58771,200,162.374184
-71.595874,200,162.852976
-69.309255,200,163.269572
-108.419079,200,163.655977
-81.946166,200,165.601611
-92.316779,200,166.02734
-69.841568,200,166.436744
-50.506102,200,169.774615
-106.144458,200,170.263794
-85.703676,200,170.720674
-74.314322,200,172.575318
-62.276264,200,173.034126
-65.975308,200,173.474803
-56.853329,200,173.953168
-65.730244,200,174.344659
-100.6995,200,174.82119
-82.969773,200,176.618469
-94.27719,200,177.04056
-72.08613,200,180.573823
-94.296757,200,181.063369
-93.347328,200,181.411033
-94.618097,200,181.849626
-85.142337,200,182.211949
-70.265292,200,184.325506
-74.970797,200,184.661952
-76.994007,200,185.036338
-60.312042,200,185.413919
-72.11156,200,185.880799
-58.801091,200,189.394147
-57.847572,200,191.172893
-87.493833,200,191.519535
-10.037334,93,191.716439
-10.595308,106,191.993621
-55.847315,200,192.458791
-60.76941,200,195.878361
-5.098338,60,196.031942
-65.19841,200,196.4722
9.067261,7,196.482833
-45.942046,109,198.021996
-84.655949,200,198.479739
-80.986116,200,198.888874
-89.14585,200,202.323673
3.769988,33,202.379757
-73.921615,200,202.795311
-42.530756,200,203.213078
-49.868672,200,205.147003
-80.363156,200,205.610693
-42.218116,200,206.061414
-89.216404,200,206.52852
-74.629718,200,207.062854
-65.21997,200,207.573175
-73.679634,200,209.380577
