#{"t_start": 1779961019.017839, "env_id": "None"}
r,l,t
-68.84742,200,2.306188
-76.062197,200,2.713631
-76.45946,200,3.139179
-74.544536,200,3.591574
-49.626457,200,4.060452
-84.742565,200,4.574979
-85.838284,200,6.448168
-74.329987,200,6.870924
-76.883722,200,7.283286
-68.562817,200,7.678154
-72.787772,200,16.34745
-119.202456,200,16.897171
-65.092985,200,18.881413
-108.9678,200,19.311673
-59.481163,200,19.805014
-34.59156,200,20.228348
-66.240587,200,20.595749
-69.280261,200,20.939876
-49.351904,200,22.77704
-85.135294,200,23.161186
-81.198299,200,26.474295
-93.791742,200,26.931604
-68.478981,200,27.390651
-71.136088,200,27.753586
-90.252888,200,28.181265
-25.326918,200,30.175136
-71.241155,200,30.560142
-76.688708,200,30.958974
-102.697405,200,31.343422
-51.199623,200,31.693599
-55.785865,200,35.027151
-33.339462,200,36.990805
-67.363463,200,37.392248
-66.603261,200,37.833861
-76.976014,200,38.360454
-27.872339,200,38.711974
-68.394236,200,39.126412
-27.139144,200,40.951524
-23.868043,200,41.398927
-38.661285,200,41.849616
-87.181773,200,45.265006
-37.739086,200,45.654147
-59.721305,200,46.076068
-88.52245,200,50.947619
-30.834137,200,51.417595
-91.646184,200,51.807416
-83.642744,200,52.315408
-67.79656,200,52.674411
-62.773119,200,53.191892
-51.482048,200,53.536335
-63.996483,200,55.413585
-66.55718,200,58.7426
-60.296478,200,59.208747
-95.076605,200,59.659246
-76.059514,200,60.159304
-57.829762,200,60.702318
-55.651679,200,62.716474
-47.479276,200,63.152789
-23.061035,200,63.562051
-52.99821,200,64.014781
-3.004066,101,64.269602
-58.691267,200,67.96939
-41.077786,200,70.063864
-19.527659,200,70.536564
-49.385223,200,71.051327
-42.071754,200,71.646208
-75.897397,200,72.082692
-53.3902,200,72.537826
-66.843039,200,73.016345
-43.047344,200,75.16126
-50.328814,200,75.620426
-83.678181,200,76.138786
-41.300337,200,79.80103
-51.114099,200,80.261728
-42.610758,200,80.630348
-34.940788,200,84.063941
-22.955671,200,84.498223
-34.431579,200,84.932991
-62.931901,200,85.419575
-39.318106,200,85.924764
-45.777129,200,86.352395
-49.59467,200,88.211909
-52.080468,200,91.841293
-39.390237,200,92.344854
-41.264195,200,92.802546
-35.089562,200,93.276859
-61.644011,200,93.736744
-76.754214,200,95.601346
-37.296992,200,96.054429
-51.664655,200,96.540195
-35.569639,200,97.033189
-72.27713,200,97.475522
-70.664068,200,100.891486
-33.601404,200,101.422842
-37.972438,200,103.374928
-23.46742,200,103.794337
-41.380367,200,104.204219
-47.883022,200,104.624417
-34.316383,200,104.994261
-26.233474,200,105.36641
-49.621967,200,107.191823
-63.711225,200,107.584452
-36.847381,200,110.886418
-29.67834,200,111.462154
-6.847123,152,111.745703
-55.894867,200,112.110073
-11.615467,179,112.446121
-51.237358,200,114.146432
-5.703784,121,114.38272
-72.596934,200,114.746045
6.575362,39,114.808957
-73.370022,200,115.285201
-70.002592,200,117.86675
-48.165428,200,118.329186
-37.491503,200,123.157656
-33.015237,200,123.508073
-66.120074,200,123.90547
-73.01631,200,124.331092
-46.243304,200,124.755863
-50.73171,200,125.228537
-49.981498,200,126.915662
-19.098588,200,127.253758
-60.36571,200,127.694817
-12.791733,136,128.008773
-27.466087,200,128.406205
-53.66956,200,131.821332
-58.404561,200,132.215829
-10.720809,162,133.724987
-38.885838,200,134.172531
-46.609298,200,134.608088
4.86801,68,134.726567
-50.092288,200,135.192983
-34.241053,200,135.586847
-15.214827,177,135.988297
-40.615645,200,137.570293
3.693038,70,137.707011
-21.87577,200,138.120555
-43.588863,200,141.592769
-41.83825,200,142.049388
-8.201783,161,142.442397
-47.118716,200,142.884589
-49.911314,200,144.283951
-22.91548,200,144.675261
-15.053901,167,145.022772
-67.556523,200,145.538405
6.510332,52,145.642671
-54.848923,200,146.115435
-43.025945,200,146.690014
-7.834896,146,149.950584
-19.861959,200,154.597032
4.167965,70,154.771925
-44.703548,200,155.18693
-39.448403,200,155.637945
-24.890205,188,156.025221
-43.092394,200,156.378037
-17.82606,193,156.847989
-35.814411,200,158.49913
-46.468052,200,158.915427
-42.794257,200,159.374274
-17.86748,182,162.649409
-42.133932,200,163.122688
-46.230806,200,163.530113
6.087112,51,163.626322
-40.509859,200,165.1532
-28.991432,200,165.597711
-46.101878,200,165.995919
-23.401426,183,166.403893
-71.993865,200,166.857033
1.962431,71,166.981197
-18.713173,169,167.359539
-43.89533,200,168.784593
-1.845971,76,168.924444
-23.797652,178,172.244506
-3.234499,104,172.487751
2.474943,73,172.700724
-37.040428,200,173.184536
2.758729,70,173.337806
-22.045576,200,173.69106
-15.491514,162,173.995004
3.296068,64,175.12773
-3.468215,109,175.357334
-65.957903,200,175.792592
-43.095589,200,176.129529
-3.801627,114,176.358351
0.316106,69,176.473723
-4.054862,102,176.643653
-26.067993,187,176.971863
-27.394344,197,180.407618
4.042437,61,181.418264
-16.771805,159,181.709227
-2.662279,85,181.888565
-5.367794,92,182.068668
-31.663364,200,182.628857
-11.554349,127,182.873022
-20.413614,200,183.342513
-25.191458,191,183.805404
0.968857,74,183.944608
-32.632494,199,185.354853
-1.571278,99,185.554351
-4.545534,113,185.740395
-1.418395,94,185.90472
-28.174638,189,186.239867
9.041514,17,186.266237
-15.591039,139,189.514892
4.680234,49,189.604167
-29.18241,178,190.044969
-15.080749,145,190.380371
-2.455882,92,190.606344
-1.745473,85,191.572154
-2.314484,87,191.804064
-23.202385,173,192.263493
-22.482143,165,192.654334
-18.050933,165,192.960565
-20.330678,154,193.257125
6.547395,34,193.326575
-13.385864,136,193.612397
5.006783,44,193.707211
-5.958381,106,193.924978
-1.024256,83,194.064894
-14.16245,136,195.174972
