#{"t_start": 1779961019.2202697, "env_id": "None"}
r,l,t
-40.450094,200,2.1048
-64.697674,200,2.512319
-77.510969,200,2.937791
-58.360632,200,3.389787
-63.361953,200,3.858714
-27.016956,200,4.373614
-33.97822,200,6.246411
-65.729113,200,6.669187
-68.388592,200,7.081645
-72.519421,200,7.476399
-74.91694,200,16.145789
-45.297522,200,16.69582
-31.920641,200,18.679722
-83.158815,200,19.110305
-75.646276,200,19.603635
-76.950355,200,20.026611
-92.859348,200,20.393984
-56.793344,200,20.738154
-100.375309,200,22.575557
-81.74648,200,22.959414
-71.143055,200,26.272521
-79.679999,200,26.729874
-50.738076,200,27.189018
-96.739577,200,27.551936
-67.9677,200,27.979501
-68.073556,200,29.973795
-72.398932,200,30.358389
-88.045801,200,30.757646
-61.641102,200,31.141647
-74.059796,200,31.491957
-74.902303,200,34.825809
-49.786026,200,36.789051
-56.317515,200,37.190484
-62.72066,200,37.632535
-106.620397,200,38.158898
-44.438054,200,38.510058
-74.671127,200,38.9246
-25.759481,200,40.749616
-80.444134,200,41.197362
-66.84966,200,41.648066
-51.136103,200,45.063091
-87.329611,200,45.452631
-43.604705,200,45.874111
-65.466778,200,50.745688
-56.021078,200,51.216038
-43.833485,200,51.607961
-39.858668,200,52.113459
-64.424366,200,52.4725
-63.50525,200,52.990014
-56.331379,200,53.334367
-78.654291,200,55.211652
-32.277523,200,58.540716
-79.553146,200,59.007151
-82.409951,200,59.457671
-57.319061,200,59.95777
-65.294776,200,60.500741
-54.450033,200,62.515378
-83.335053,200,62.951283
-37.321098,200,63.360546
-47.263218,200,63.812923
-65.463826,200,64.290874
-59.678043,200,67.970581
-58.721671,200,70.083356
-66.242029,200,70.664746
-64.438245,200,71.120854
-44.343521,200,71.697754
-55.786729,200,72.091426
-77.183212,200,72.575388
-48.371233,200,74.752009
-43.976777,200,75.144579
-77.244674,200,75.715863
-78.290642,200,79.373364
-79.916078,200,79.825855
-48.611922,200,80.243753
-68.682516,200,80.673275
-44.762872,200,84.053148
-77.722343,200,84.539025
-40.370924,200,84.986203
-72.60696,200,85.476981
-77.669289,200,85.947742
-34.754236,200,86.33919
-54.012778,200,91.47127
-62.001836,200,91.907912
-52.666091,200,92.370404
-49.05116,200,92.810043
-42.722648,200,93.35934
-37.602125,200,93.715909
-38.771939,200,95.602652
6.198306,58,95.74435
-50.265796,200,96.238901
-31.830081,200,96.704978
-36.040234,200,97.183981
8.910663,16,97.222064
-53.15849,200,100.646941
-49.83271,200,101.139784
-77.369535,200,103.094014
-47.301311,200,103.528706
-70.099716,200,103.930975
-78.354294,200,104.37851
-25.781317,200,104.725245
-31.105652,200,105.120692
2.950203,85,105.283179
-34.270192,200,107.095089
-35.623997,200,107.487452
-30.053427,200,110.842819
-45.475051,200,111.367352
-45.979048,200,111.748413
-61.087393,200,112.094184
-22.82914,200,113.76401
-52.474231,200,114.190598
-56.256404,200,114.553178
-64.452113,200,114.997346
-70.00447,200,117.583951
-55.872979,200,118.054691
-44.251814,200,122.884542
-25.314733,200,123.246852
-55.712764,200,123.649389
-33.627176,200,124.036011
-76.018749,200,124.451687
-46.997748,200,124.965721
-66.913594,200,126.660509
-30.468756,200,126.999558
-42.118157,200,127.418765
-21.180712,200,127.856528
-41.575227,200,128.258835
-69.515018,200,131.680109
-2.454988,90,131.869887
-52.126054,200,133.40142
-48.035132,200,133.884058
-44.702524,200,134.328381
-49.114905,200,134.781768
-34.059669,200,135.155881
-58.303964,200,135.567231
-45.378235,200,136.023526
-59.872412,200,137.599427
-84.891828,200,141.024726
-54.050743,200,141.46862
-14.011315,175,141.90546
-62.992813,200,142.395918
-41.078009,200,142.810047
-13.849865,163,144.125644
2.710985,92,144.301624
-59.208787,200,144.717953
-49.661945,200,145.222867
-32.143613,200,145.642963
-44.962912,200,146.161612
4.967453,69,146.378077
3.798111,96,146.588732
-50.056871,200,154.190657
-11.662257,152,154.554752
0.780873,92,154.757471
0.919007,74,154.887501
-43.85242,200,155.341271
2.967828,69,155.498108
-1.518743,100,155.712608
-18.179734,200,156.08093
-13.4536,175,156.502837
-15.065926,189,158.060299
