#{"t_start": 1779961019.375245, "env_id": "None"}
r,l,t
-97.895844,200,1.950807
-54.564285,200,2.358322
-62.621548,200,2.783781
-101.436653,200,3.235418
-65.339288,200,3.704342
-0.698484,110,3.935031
-54.782088,200,5.933397
-85.427006,200,6.299074
-94.804857,200,6.741489
-26.52541,200,7.163778
-43.055623,200,15.815496
-85.299716,200,16.287434
-70.00499,200,18.28853
-70.180134,200,18.775693
-64.695668,200,19.223901
-48.567825,200,19.708338
-83.64738,200,20.076505
-39.487964,200,20.411763
-79.404883,200,20.768099
-48.529015,200,22.636865
-57.804892,200,25.961634
-77.688191,200,26.382165
-31.633596,200,26.771501
-85.843254,200,27.245419
-58.587021,200,27.667878
-59.514443,200,29.564085
-60.447937,200,30.047477
-42.484824,200,30.397061
-44.212022,200,30.833951
-71.746025,200,31.179965
-2.71572,121,31.396448
-76.85552,200,34.756248
-71.906676,200,36.687275
-69.81501,200,37.081377
-28.184589,200,37.530522
-65.066609,200,38.060392
-52.156576,200,38.400684
-86.461935,200,38.816492
-61.023704,200,40.644755
-69.782718,200,41.126959
-45.088221,200,41.576346
-63.974666,200,44.959074
-31.954676,200,45.357371
-67.617687,200,48.722136
-79.262542,200,50.658603
-61.572704,200,51.128405
-64.798101,200,51.532382
-52.411879,200,52.009172
-93.710511,200,52.364003
-48.624423,200,52.884141
-56.866144,200,54.706603
-75.587891,200,55.102178
-53.762613,200,58.432096
-31.608911,200,58.932889
-68.932866,200,59.366504
-30.748759,200,59.858829
-64.816378,200,60.407625
-70.626754,200,62.412687
-59.77554,200,62.853443
-91.103303,200,63.291064
-48.758381,200,63.715291
-69.317903,200,64.196216
-23.172228,200,67.900568
-40.493036,200,69.985743
-51.607022,200,70.563678
-84.120424,200,71.047314
-58.520825,200,71.592603
-63.046354,200,72.014204
-33.667964,200,72.484823
-20.330196,200,74.673537
-74.57797,200,75.074916
-72.027569,200,75.626904
-49.307953,200,79.303157
-46.569289,200,79.76468
-36.048519,200,80.141536
-50.423544,200,83.542304
-58.81063,200,83.959504
-77.611151,200,84.440417
-57.36916,200,84.928746
-57.436477,200,85.38395
-39.684999,200,85.859166
-53.852947,200,86.268455
-73.23239,200,91.363795
-56.158501,200,91.846673
-43.019317,200,92.304737
-57.971986,200,92.738432
-55.200424,200,93.262367
-80.683404,200,93.609303
-32.055073,200,95.53515
-84.580983,200,96.011485
-59.152108,200,96.499855
-78.00038,200,96.959481
-52.361824,200,97.39007
-35.621326,200,100.863645
-30.088301,200,102.815827
-24.121579,200,103.297833
-49.384966,200,103.700757
-28.544473,200,104.14962
-53.015746,200,104.494791
-24.536568,200,104.886508
-3.002033,134,105.147541
9.730683,5,105.160881
-45.104001,200,106.96214
-95.923782,200,107.352389
-49.395308,200,110.709935
-57.723761,200,111.240498
-18.712684,200,111.611436
-29.433844,200,111.958112
-30.336899,200,113.627465
-36.054873,200,114.053197
-28.469103,200,114.415277
-32.019961,200,114.879469
-1.669012,112,117.301783
-50.553131,200,117.716981
-28.533216,200,118.172668
-37.850226,200,122.966446
-50.204404,200,123.338858
-39.112688,200,123.729756
-11.720991,158,124.085122
-11.717064,175,124.475016
-37.524462,200,124.919081
-53.709073,200,126.60198
-48.729714,200,126.93555
-37.213062,200,127.376427
-47.603222,200,127.808065
-53.162421,200,131.268239
-45.121305,200,131.634206
-51.48382,200,133.147648
-15.297723,181,133.600872
-33.800863,200,134.028777
-26.672331,200,134.483176
-47.155257,200,134.908375
-2.357877,86,135.068764
-30.869834,200,135.476463
-12.432222,183,137.024466
4.614477,51,137.169867
-28.844135,200,137.581263
-57.673868,200,141.023823
-39.016786,200,141.426448
-20.755709,200,141.943109
-52.657008,200,142.405978
-46.122017,200,143.838397
-53.79633,200,144.230628
-47.800648,200,144.633112
-8.326525,131,144.975735
-64.303868,200,145.429678
-9.932567,134,145.747482
-8.713757,176,146.250051
-20.692079,200,153.799636
-36.887255,200,154.294373
-49.380102,200,154.720638
-2.713548,98,154.922625
-29.454663,200,155.382734
-42.86348,200,155.800388
-3.451455,108,155.978935
-24.188381,200,156.44019
-64.065023,200,158.083683
-45.205274,200,158.527471
-17.936027,169,158.874851
-55.060176,200,162.211358
-39.9227,200,162.690859
-62.561865,200,163.098694
-21.957981,200,164.651702
-18.983049,200,165.033679
-0.466098,77,165.224417
-20.067213,193,165.617992
-49.140742,200,166.060005
4.13384,64,166.236768
-18.493036,197,166.60868
-21.812493,171,166.992285
-11.685365,141,168.317914
-46.581963,200,171.661061
-10.9259,135,171.923148
-32.592035,200,172.435041
-23.025085,182,172.876014
3.122562,69,173.022737
-4.133263,112,173.218593
-10.721893,138,173.471586
2.374429,68,173.59467
-37.237348,200,175.01581
-6.225902,121,175.297136
-41.01458,200,175.642614
-0.364105,92,175.815505
-1.489542,85,175.984272
5.522732,43,176.053116
0.939423,88,176.203471
-7.122301,131,176.430051
-5.163639,93,176.590204
-63.847364,200,180.03358
-21.63802,167,181.215958
-4.110714,104,181.457437
-9.961493,125,181.67786
-7.71139,133,182.032441
-19.978206,167,182.451802
-66.228866,200,182.894222
-59.466159,200,183.386842
-23.34006,188,183.821716
0.698486,77,184.890906
4.790277,52,185.029807
-7.878633,112,185.241866
-50.947342,200,185.58269
-14.459851,134,185.826567
-5.278124,103,188.952204
-0.520792,82,189.139982
-21.211048,160,189.468451
-12.691316,134,189.805986
3.682029,59,189.965716
-20.536983,155,190.330835
-4.063775,92,191.341599
-23.861398,154,191.727546
-3.732053,102,191.983038
0.937894,77,192.182503
-21.980566,159,192.50802
-0.511174,96,192.692948
4.355924,62,192.799874
-11.084306,137,193.065207
0.464742,67,193.222808
-16.341848,141,193.529254
-13.302054,131,193.747771
-7.543022,112,194.819027
