#{"t_start": 1779961019.1393054, "env_id": "None"}
r,l,t
-40.71104,200,145.249339
-44.998485,200,145.68718
5.712911,49,145.815592
-5.56778,118,146.085536
-11.337169,165,146.58225
-26.02606,186,154.099622
-39.690403,200,154.580894
-5.897598,119,154.8553
0.7697,89,155.03032
-43.835137,200,155.489658
-51.414903,200,155.897433
-42.082052,200,156.251658
-51.281979,200,156.739756
9.789451,4,156.746802
-45.842442,200,158.401698
0.734617,70,158.570621
-65.260069,200,158.986063
-53.829662,200,159.432932
-8.731707,126,162.592367
-45.474682,200,163.037108
-30.122196,200,163.444043
-17.816589,162,164.915213
-8.157983,128,165.176185
-45.293808,200,165.59858
-22.815965,200,165.976004
-36.50603,200,166.495954
5.113934,55,166.619411
-18.477973,200,167.016241
-19.088391,195,168.445837
-35.424116,200,168.827468
-26.814867,184,172.15848
-23.338086,179,172.620404
-17.979733,168,173.035636
-5.328438,117,173.288193
-12.171495,139,173.526256
-16.758074,164,173.826596
-18.780794,182,175.191307
-16.482868,151,175.548686
-15.069445,145,175.807263
-3.872802,91,175.956933
-44.533981,200,176.333986
-45.716572,200,176.676895
-38.620121,200,180.121315
-9.458363,128,180.334352
1.851271,64,181.349772
-10.581403,129,181.595621
-22.636684,171,181.94155
-22.468693,180,182.440689
-18.162096,150,182.75341
-39.401599,200,183.224756
-31.272801,197,183.705633
2.672557,73,183.841202
-49.529037,200,185.251614
-5.741339,106,185.457191
-4.911542,113,185.640899
-12.32149,134,185.888756
1.086514,77,186.021518
-30.765211,192,189.332715
0.613903,73,189.486293
-3.180742,96,189.681593
-12.081436,129,190.01712
-45.642338,200,190.503925
-1.262766,77,191.460318
-17.857537,158,191.876014
1.111188,77,192.079794
-7.086926,103,192.312585
-25.780826,173,192.705399
-2.789823,91,192.870935
-16.471393,137,193.132502
-7.873252,117,193.386259
-24.703768,175,193.756502
2.189819,70,193.872015
-7.618956,132,194.91668
-7.446069,125,195.277339
