#{"t_start": 1779961019.3021, "env_id": "None"}
r,l,t
-31.360636,195,182.566543
2.766521,72,182.710166
-10.91997,124,183.004096
-45.056609,200,183.494167
3.743794,54,183.612345
-20.847007,168,184.907664
6.321426,43,185.0216
-0.822241,90,185.229573
-9.108964,122,185.429658
4.405878,65,185.535639
4.103871,56,185.639667
-1.370605,84,185.791497
-1.326606,83,185.936786
-9.368622,123,189.119545
-13.63114,134,189.405166
-14.958886,133,189.744217
3.483449,63,189.874074
0.684984,72,190.06899
5.086374,58,190.214411
-17.016011,144,191.314844
-45.656029,200,191.835471
-5.355178,112,192.091229
-10.087119,125,192.425928
-28.889404,190,192.77282
-35.735397,187,193.123255
4.199984,59,193.259735
-5.517035,117,193.536827
1.098952,67,193.646083
-1.576923,83,193.78606
-17.707303,148,194.93294
