#{"t_start": 1779876212.4995544, "env_id": "None"}
r,l,t
0.0,200,0.621743
0.0,200,1.060366
0.0,200,1.461851
0.0,200,1.854553
0.0,200,2.249495
0.0,200,2.609883
0.0,200,3.786282
0.0,200,4.172377
0.0,200,4.595967
0.0,200,5.016153
0.0,200,11.508955
0.0,200,11.941469
0.0,200,13.040919
0.0,200,13.513923
0.0,200,13.916443
0.0,200,14.325506
0.0,200,14.70961
0.0,200,15.076457
0.0,200,16.189048
0.0,200,16.604634
0.0,200,20.089929
0.0,200,20.50241
0.0,200,20.934503
0.0,200,21.382455
0.0,200,21.740387
0.0,200,22.899066
0.0,200,23.340441
0.0,200,23.738053
0.0,200,24.133649
0.0,200,24.544488
0.0,200,28.020973
0.0,200,29.147031
0.0,200,29.524465
0.0,200,29.977475
0.0,200,30.389781
0.0,200,30.817135
0.0,200,31.244082
0.0,200,32.413477
0.0,200,32.9008
0.0,200,33.384207
0.0,200,37.320053
0.0,200,37.805125
0.0,200,38.250454
0.0,200,39.424905
0.0,200,39.831866
0.0,200,40.225518
0.0,200,40.606701
0.0,200,40.961186
0.0,200,41.348749
0.0,200,41.732433
0.0,200,45.850123
0.0,200,49.510519
0.0,200,49.966292
0.0,200,50.399835
0.0,200,50.752041
0.0,200,51.123645
0.0,200,52.221998
0.0,200,52.630899
0.0,200,53.016361
0.0,200,53.382129
0.0,200,53.767038
0.0,200,57.333672
0.0,200,58.575055
0.0,200,59.009916
0.0,200,59.420928
0.0,200,59.821614
0.0,200,60.177937
0.0,200,60.589877
0.0,200,61.6993
0.0,200,62.108315
0.0,200,62.583251
0.0,200,66.155133
0.0,200,66.579877
0.0,200,67.126675
0.0,200,67.485686
0.0,200,68.695845
0.0,200,69.116358
0.0,200,69.541546
0.0,200,69.94098
0.0,200,70.411103
0.0,200,70.855889
0.0,200,75.158863
0.0,200,75.54004
0.0,200,75.940867
0.0,200,76.346998
0.0,200,76.706977
0.0,200,77.113025
0.0,200,78.267813
0.0,200,81.673237
0.0,200,82.126234
0.0,200,82.538493
0.0,200,82.912669
0.0,200,86.442189
0.0,200,87.637219
0.0,200,88.009219
0.0,200,88.395191
0.0,200,88.818334
0.0,200,89.295759
0.0,200,89.834034
0.0,200,90.239561
0.0,200,91.392989
0.0,200,91.791572
0.0,200,95.485958
0.0,200,95.914319
0.0,200,96.320348
0.0,200,96.721486
0.0,200,97.839643
0.0,200,98.216949
0.0,200,98.636648
0.0,200,99.013207
0.0,200,99.393192
0.0,200,99.758237
0.0,200,103.988779
0.0,200,104.423724
0.0,200,104.797913
0.0,200,105.289357
0.0,200,105.697751
0.0,200,106.168025
0.0,200,107.330417
0.0,200,107.729334
0.0,200,108.154869
0.0,200,108.5251
0.0,200,112.035741
0.0,200,112.438008
0.0,200,112.79792
0.0,200,117.263425
0.0,200,117.761154
0.0,200,118.174976
0.0,200,118.605167
0.0,200,119.0277
0.0,200,119.413459
0.0,200,120.613746
0.0,200,121.008967
0.0,200,124.641814
0.0,200,125.057212
0.0,200,125.499893
0.0,200,125.909017
0.0,200,127.025572
0.0,200,127.463242
0.0,200,127.852596
0.0,200,128.266585
0.0,200,128.643623
0.0,200,129.169765
0.0,200,133.399707
0.0,200,133.754197
0.0,200,134.163945
0.0,200,134.567607
0.0,200,134.93788
0.0,200,135.332986
0.0,200,135.780867
0.0,200,136.893508
0.0,200,137.354854
0.0,200,137.76112
0.0,200,141.385345
0.0,200,141.833616
0.0,200,142.223197
0.0,200,143.359256
0.0,200,143.755244
0.0,200,144.220565
0.0,200,144.621275
0.0,200,145.010874
0.0,200,145.406858
0.0,200,146.605456
0.0,200,153.629755
0.0,200,154.047029
0.0,200,154.466031
0.0,200,154.902894
0.0,200,155.294012
0.0,200,156.461641
0.0,200,156.87465
0.0,200,157.290699
0.0,200,157.71645
0.0,200,158.153115
0.0,200,158.523864
0.0,200,162.169215
0.0,200,163.424105
0.0,200,163.794284
0.0,200,164.276414
0.0,200,164.728921
0.0,200,165.172335
0.0,200,165.60471
0.0,200,166.807895
0.0,200,167.168598
0.0,200,167.537696
0.0,200,171.179896
0.0,200,171.644201
0.0,200,172.071579
0.0,200,173.218854
0.0,200,173.594486
0.0,200,173.987913
0.0,200,174.47063
0.0,200,174.887676
0.0,200,175.313134
0.0,200,176.496617
