#{"t_start": 1779876212.1884856, "env_id": "None"}
r,l,t
0.0,200,0.93169
0.0,200,1.370298
0.0,200,1.771872
0.0,200,2.164527
0.0,200,2.559387
0.0,200,2.919228
0.0,200,4.096257
0.0,200,4.482342
0.0,200,4.905921
0.0,200,5.324157
0.0,200,11.818634
0.0,200,12.251394
0.0,200,13.350923
0.0,200,13.823775
0.0,200,14.226411
0.0,200,14.635436
0.0,200,15.0196
0.0,200,15.385807
0.0,200,16.499056
0.0,200,16.914577
0.0,200,20.39989
0.0,200,20.811714
0.0,200,21.244128
0.0,200,21.692443
0.0,200,22.05033
0.0,200,23.208402
0.0,200,23.650239
0.0,200,24.047945
0.0,200,24.44357
0.0,200,24.854456
0.0,200,28.330595
0.0,200,29.457043
0.0,200,29.834441
0.0,200,30.28676
0.0,200,30.699764
0.0,200,31.126447
0.0,200,31.553343
0.0,200,32.72275
0.0,200,33.210577
0.0,200,33.694211
0.0,200,37.630021
0.0,200,38.114467
0.0,200,38.559766
0.0,200,39.73429
0.0,200,40.141532
0.0,200,40.534043
0.0,200,40.916693
0.0,200,41.271043
0.0,200,41.658118
0.0,200,42.04224
0.0,200,46.160071
0.0,200,49.820516
0.0,200,50.276229
0.0,200,50.709142
0.0,200,51.061993
0.0,200,51.433619
0.0,200,52.531332
0.0,200,52.940224
0.0,200,53.326161
0.0,200,53.691984
0.0,200,54.076344
0.0,200,57.643578
0.0,200,58.884376
0.0,200,59.319394
0.0,200,59.730567
0.0,200,60.13094
0.0,200,60.487221
0.0,200,60.899185
0.0,200,62.009202
0.0,200,62.417605
0.0,200,62.892547
0.0,200,66.464414
0.0,200,66.889205
0.0,200,67.436652
0.0,200,67.795563
0.0,200,69.005203
0.0,200,69.426266
0.0,200,69.851506
0.0,200,70.250261
0.0,200,70.720445
0.0,200,71.165236
0.0,200,75.468793
0.0,200,75.849277
0.0,200,76.25018
0.0,200,76.656974
0.0,200,77.016789
0.0,200,77.422247
0.0,200,78.577286
0.0,200,81.982521
0.0,200,82.435513
0.0,200,82.848418
0.0,200,83.221918
0.0,200,86.75212
0.0,200,87.947044
0.0,200,88.318057
0.0,200,88.704478
0.0,200,89.128264
0.0,200,89.605553
0.0,200,90.143482
0.0,200,90.549453
0.0,200,91.701052
0.0,200,92.101541
0.0,200,95.795882
0.0,200,96.224261
0.0,200,96.630163
0.0,200,97.031225
0.0,200,98.149643
0.0,200,98.526545
0.0,200,98.94676
0.0,200,99.323212
0.0,200,99.70303
0.0,200,100.068359
0.0,200,104.298754
0.0,200,104.733568
0.0,200,105.107907
0.0,200,105.599356
0.0,200,106.007751
0.0,200,106.478077
0.0,200,107.640321
0.0,200,108.039387
0.0,200,108.464964
0.0,200,108.835086
0.0,200,112.345743
0.0,200,112.748031
0.0,200,113.107908
0.0,200,117.573485
0.0,200,118.071247
0.0,200,118.484787
0.0,200,118.915238
0.0,200,119.337096
0.0,200,119.723472
0.0,200,120.923845
0.0,200,121.318418
0.0,200,124.951318
0.0,200,125.366051
0.0,200,125.809972
0.0,200,126.218431
0.0,200,127.335613
0.0,200,127.773182
0.0,200,128.162033
0.0,200,128.576574
0.0,200,128.953642
0.0,200,129.479129
0.0,200,133.709556
0.0,200,134.064097
0.0,200,134.473924
0.0,200,134.877007
0.0,200,135.247836
0.0,200,135.642588
0.0,200,136.090836
0.0,200,137.203512
0.0,200,137.664775
0.0,200,138.070932
0.0,200,141.695205
0.0,200,142.143563
0.0,200,142.533163
0.0,200,143.669167
0.0,200,144.065133
0.0,200,144.530549
0.0,200,144.931205
0.0,200,145.320865
0.0,200,145.715856
0.0,200,146.915475
0.0,200,153.93972
0.0,200,154.356903
0.0,200,154.775432
0.0,200,155.212613
0.0,200,155.603909
0.0,200,156.771528
0.0,200,157.184514
0.0,200,157.600523
0.0,200,158.026546
0.0,200,158.462499
0.0,200,158.833671
0.0,200,162.479322
0.0,200,163.734133
0.0,200,164.104132
0.0,200,164.585727
0.0,200,165.038343
0.0,200,165.481658
0.0,200,165.914722
0.0,200,167.117335
0.0,200,167.478547
0.0,200,167.847775
0.0,200,171.489938
0.0,200,171.954247
0.0,200,172.381641
0.0,200,173.528911
0.0,200,173.904506
0.0,200,174.297961
0.0,200,174.78067
0.0,200,175.197716
0.0,200,175.623213
0.0,200,176.806036
