#{"t_start": 1779876212.3456552, "env_id": "None"}
r,l,t
0.0,200,0.775107
0.0,200,1.213673
0.0,200,1.615227
0.0,200,2.007927
0.0,200,2.402845
0.0,200,2.76293
0.0,200,3.939647
0.0,200,4.325731
0.0,200,4.749331
0.0,200,5.167556
0.0,200,11.662183
0.0,200,12.094799
0.0,200,13.194273
0.0,200,13.667181
0.0,200,14.069813
0.0,200,14.478881
0.0,200,14.862983
0.0,200,15.229487
0.0,200,16.342419
0.0,200,16.757945
0.0,200,20.24329
0.0,200,20.655448
0.0,200,21.087529
0.0,200,21.535796
0.0,200,21.893751
0.0,200,23.052113
0.0,200,23.493656
0.0,200,23.891361
0.0,200,24.286962
0.0,200,24.697829
0.0,200,28.174186
0.0,200,29.300403
0.0,200,29.677807
0.0,200,30.130468
0.0,200,30.543142
0.0,200,30.970132
0.0,200,31.397078
0.0,200,32.566507
0.0,200,33.054025
0.0,200,33.537585
0.0,200,37.473424
0.0,200,37.958166
0.0,200,38.403502
0.0,200,39.577946
0.0,200,39.985182
0.0,200,40.378878
0.0,200,40.760069
0.0,200,41.114461
0.0,200,41.501787
0.0,200,41.885763
0.0,200,46.003468
0.0,200,49.66388
0.0,200,50.119605
0.0,200,50.552845
0.0,200,50.90539
0.0,200,51.277025
0.0,200,52.37505
0.0,200,52.783932
0.0,200,53.16964
0.0,200,53.535427
0.0,200,53.920068
0.0,200,57.486993
0.0,200,58.728095
0.0,200,59.163101
0.0,200,59.574076
0.0,200,59.974656
0.0,200,60.330955
0.0,200,60.742884
0.0,200,61.852618
0.0,200,62.261324
0.0,200,62.736263
0.0,200,66.308135
0.0,200,66.732907
0.0,200,67.280021
0.0,200,67.639018
0.0,200,68.848899
0.0,200,69.269649
0.0,200,69.694891
0.0,200,70.093957
0.0,200,70.564155
0.0,200,71.008955
0.0,200,75.312176
0.0,200,75.69302
0.0,200,76.093878
0.0,200,76.500352
0.0,200,76.860274
0.0,200,77.266041
0.0,200,78.420976
0.0,200,81.826236
0.0,200,82.279261
0.0,200,82.691839
0.0,200,83.065647
0.0,200,86.595501
0.0,200,87.79055
0.0,200,88.162009
0.0,200,88.548211
0.0,200,88.971653
0.0,200,89.449009
0.0,200,89.987125
0.0,200,90.392862
0.0,200,91.544458
0.0,200,91.944945
0.0,200,95.639309
0.0,200,96.067656
0.0,200,96.47362
0.0,200,96.874793
0.0,200,97.993014
0.0,200,98.370032
0.0,200,98.790118
0.0,200,99.166598
0.0,200,99.546446
0.0,200,99.911721
0.0,200,104.142202
0.0,200,104.577076
0.0,200,104.951333
0.0,200,105.442765
0.0,200,105.851197
0.0,200,106.321501
0.0,200,107.483874
0.0,200,107.882801
0.0,200,108.308339
0.0,200,108.678525
0.0,200,112.189206
0.0,200,112.591419
0.0,200,112.951351
0.0,200,117.416901
0.0,200,117.914624
0.0,200,118.328243
0.0,200,118.758623
0.0,200,119.180828
0.0,200,119.566898
0.0,200,120.76721
0.0,200,121.162141
0.0,200,124.794913
0.0,200,125.210666
0.0,200,125.653376
0.0,200,126.062163
0.0,200,127.179033
0.0,200,127.616677
0.0,200,128.005749
0.0,200,128.420028
0.0,200,128.797089
0.0,200,129.322916
0.0,200,133.553064
0.0,200,133.907564
0.0,200,134.317407
0.0,200,134.720773
0.0,200,135.091298
0.0,200,135.486294
0.0,200,135.934323
0.0,200,137.046967
0.0,200,137.508297
0.0,200,137.91455
0.0,200,141.538778
0.0,200,141.987049
0.0,200,142.376639
0.0,200,143.512723
0.0,200,143.908675
0.0,200,144.374023
0.0,200,144.77473
0.0,200,145.164325
0.0,200,145.559855
0.0,200,146.758929
0.0,200,153.783192
0.0,200,154.200414
0.0,200,154.61921
0.0,200,155.056252
0.0,200,155.447391
0.0,200,156.615004
0.0,200,157.028064
0.0,200,157.444118
0.0,200,157.869874
0.0,200,158.306204
0.0,200,158.67707
0.0,200,162.322654
0.0,200,163.577501
0.0,200,163.947586
0.0,200,164.429479
0.0,200,164.881984
0.0,200,165.325361
0.0,200,165.758064
0.0,200,166.961012
0.0,200,167.321915
0.0,200,167.691113
0.0,200,171.333284
0.0,200,171.797642
0.0,200,172.225013
0.0,200,173.372279
0.0,200,173.747922
0.0,200,174.141307
0.0,200,174.624055
0.0,200,175.041085
0.0,200,175.466583
0.0,200,176.649724
