#{"t_start": 1779876212.5759144, "env_id": "None"}
r,l,t
0.0,200,0.545649
0.0,200,0.984266
0.0,200,1.385751
0.0,200,1.778571
0.0,200,2.173406
0.0,200,2.533971
0.0,200,3.710176
0.0,200,4.096315
0.0,200,4.519881
0.0,200,4.940103
0.0,200,11.432907
0.0,200,11.865386
0.0,200,12.964831
0.0,200,13.437929
0.0,200,13.840344
0.0,200,14.249408
0.0,200,14.633524
0.0,200,15.000522
0.0,200,16.112942
0.0,200,16.528559
0.0,200,20.013835
0.0,200,20.426485
0.0,200,20.85856
0.0,200,21.306357
0.0,200,21.664293
0.0,200,22.823164
0.0,200,23.264448
0.0,200,23.661951
0.0,200,24.057562
0.0,200,24.468416
0.0,200,27.945304
0.0,200,29.070966
0.0,200,29.448392
0.0,200,29.901546
0.0,200,30.313683
0.0,200,30.741205
0.0,200,31.168156
0.0,200,32.337554
0.0,200,32.82481
0.0,200,33.308124
0.0,200,37.243955
0.0,200,37.729109
0.0,200,38.174673
0.0,200,39.348967
0.0,200,39.755787
0.0,200,40.14946
0.0,200,40.530607
0.0,200,40.885095
0.0,200,41.272826
0.0,200,41.656448
0.0,200,45.774035
0.0,200,49.434423
0.0,200,49.890199
0.0,200,50.323952
0.0,200,50.675968
0.0,200,51.047547
0.0,200,52.14609
0.0,200,52.555003
0.0,200,52.940277
0.0,200,53.306034
0.0,200,53.691115
0.0,200,57.257579
0.0,200,58.499132
0.0,200,58.933826
0.0,200,59.344902
0.0,200,59.745672
0.0,200,60.102017
0.0,200,60.513778
0.0,200,61.623207
0.0,200,62.032399
0.0,200,62.507318
0.0,200,66.079235
0.0,200,66.503991
0.0,200,67.050584
0.0,200,67.409607
0.0,200,68.619951
0.0,200,69.040277
0.0,200,69.465458
0.0,200,69.865056
0.0,200,70.335158
0.0,200,70.779995
0.0,200,75.082776
0.0,200,75.463986
0.0,200,75.864952
0.0,200,76.270905
0.0,200,76.630976
0.0,200,77.037058
0.0,200,78.191734
0.0,200,81.597304
0.0,200,82.0502
0.0,200,82.462405
0.0,200,82.836811
0.0,200,86.366099
0.0,200,87.56117
0.0,200,87.933286
0.0,200,88.319217
0.0,200,88.742244
0.0,200,89.219697
0.0,200,89.758057
0.0,200,90.163467
0.0,200,91.316967
0.0,200,91.715487
0.0,200,95.409866
0.0,200,95.838265
0.0,200,96.244283
0.0,200,96.645432
0.0,200,97.763549
0.0,200,98.141148
0.0,200,98.560566
0.0,200,98.937134
0.0,200,99.317113
0.0,200,99.682136
0.0,200,103.91273
0.0,200,104.347692
0.0,200,104.721864
0.0,200,105.213267
0.0,200,105.621657
0.0,200,106.091943
0.0,200,107.254322
0.0,200,107.653248
0.0,200,108.078774
0.0,200,108.449005
0.0,200,111.95969
0.0,200,112.361928
0.0,200,112.72186
0.0,200,117.187338
0.0,200,117.685064
0.0,200,118.099002
0.0,200,118.529084
0.0,200,118.951782
0.0,200,119.337378
0.0,200,120.5377
0.0,200,120.933063
0.0,200,124.565892
0.0,200,124.981128
0.0,200,125.423798
0.0,200,125.833163
0.0,200,126.949503
0.0,200,127.387177
0.0,200,127.776683
0.0,200,128.190501
0.0,200,128.567534
0.0,200,129.093852
0.0,200,133.323619
0.0,200,133.678345
0.0,200,134.087862
0.0,200,134.491833
0.0,200,134.861798
0.0,200,135.257169
0.0,200,135.704791
0.0,200,136.817473
0.0,200,137.278816
0.0,200,137.685199
0.0,200,141.309299
0.0,200,141.75755
0.0,200,142.147117
0.0,200,143.283375
0.0,200,143.679165
0.0,200,144.144487
0.0,200,144.545195
0.0,200,144.934833
0.0,200,145.330923
0.0,200,146.529364
0.0,200,153.553713
0.0,200,153.970944
0.0,200,154.390005
0.0,200,154.82687
0.0,200,155.218034
0.0,200,156.385578
0.0,200,156.798604
0.0,200,157.214655
0.0,200,157.640428
0.0,200,158.077202
0.0,200,158.447965
0.0,200,162.093169
0.0,200,163.348099
0.0,200,163.718268
0.0,200,164.200534
0.0,200,164.653083
0.0,200,165.096447
0.0,200,165.528653
0.0,200,166.732029
0.0,200,167.092558
0.0,200,167.461627
0.0,200,171.103872
0.0,200,171.568123
0.0,200,171.995509
0.0,200,173.142784
0.0,200,173.518429
0.0,200,173.912014
0.0,200,174.394545
0.0,200,174.811607
0.0,200,175.237074
0.0,200,176.420719
