#{"t_start": 1779962549.088938, "env_id": "None"}
r,l,t
-124.366465,200,0.7051
-125.696999,200,1.256976
-157.290414,200,1.768563
-156.735845,200,2.193291
-131.691252,200,2.643574
-151.571665,200,3.135493
-167.37121,200,4.91054
-165.004449,200,5.390027
-132.157682,200,5.812095
-140.417987,200,6.279122
-111.204332,200,9.743149
-100.941759,200,10.171737
-165.564826,200,12.120963
-124.354555,200,12.56192
-140.902039,200,13.006611
-154.898173,200,13.493776
-160.611973,200,13.905399
-159.643693,200,14.274657
-145.09488,200,19.176064
-142.295642,200,19.606598
-158.626533,200,23.219591
-102.652634,200,23.661344
-149.632425,200,24.157176
-164.476128,200,24.576924
-108.295388,200,25.069807
-122.458628,200,28.029164
-153.584097,200,28.510559
-157.939132,200,28.904467
-137.76914,200,29.355083
-139.448047,200,29.805167
-155.475846,200,33.302768
-121.204025,200,35.473191
-158.752913,200,35.986238
-117.636344,200,36.43074
-82.858257,200,37.021862
-114.075735,200,37.471655
-124.822417,200,38.034981
-146.338821,200,40.234083
-131.745415,200,40.681157
-125.142497,200,41.130961
-89.965734,200,44.630487
-126.254013,200,45.208654
-92.722071,200,45.668986
-93.956614,200,47.838832
-134.016103,200,48.370771
-166.162631,200,48.84251
-134.16273,200,49.28262
-112.957434,200,52.827884
-130.661748,200,53.320185
-97.945763,200,53.688403
-138.052327,200,55.952668
-132.347969,200,59.48103
-144.571023,200,59.928812
-108.116856,200,60.443276
-130.210678,200,60.983243
-119.670145,200,61.637493
-124.740308,200,63.75509
-130.226228,200,64.249406
-100.853344,200,64.733217
-114.588524,200,65.253336
-65.877693,200,65.780481
-109.267388,200,69.268031
-172.369072,200,71.284591
-135.511816,200,71.784791
-133.949102,200,72.289752
-104.700885,200,72.746711
-119.866103,200,73.256651
5.717105,19,73.292248
-114.146102,200,73.791464
-111.080013,200,75.879218
-139.757448,200,76.341043
-117.474828,200,76.768633
-64.940543,200,80.397464
-96.318303,200,80.753434
-145.578698,200,81.258468
-119.343751,200,83.20812
-102.394899,200,83.742952
-109.190336,200,84.256932
-108.781544,200,84.726295
-40.540748,150,87.982351
-107.856199,200,88.474404
-122.794822,200,89.028801
-84.775329,200,91.062694
-92.218543,200,94.605923
-126.44828,200,95.138391
-95.733038,200,95.685791
-110.002037,200,96.227417
-52.900511,200,96.703635
-88.410221,200,98.628489
-107.870035,200,99.27382
-89.499641,200,99.76178
-103.911272,200,100.397007
-67.678668,200,100.963397
-69.491454,188,104.365046
-83.399781,200,106.124672
-105.894963,200,106.553659
-133.150815,200,107.004149
-79.216173,200,107.430505
-127.329203,200,107.84121
-62.263405,200,108.29185
-80.04006,200,108.778907
-113.033539,200,110.618951
-61.938618,200,111.138017
-80.023312,200,114.831935
-71.825984,200,115.494153
-83.510861,200,116.039838
-58.560947,200,116.507525
-114.106675,200,118.485773
-1.073374,35,118.590267
-113.715262,200,119.231716
-79.84721,200,119.7447
-115.856573,200,123.268369
-83.854176,200,123.78427
-83.28652,200,124.421609
-117.987063,200,129.869953
-82.671032,200,130.545655
-101.878785,200,131.096089
-74.155671,200,131.549085
-110.662874,200,132.034057
-96.717684,200,132.516449
-56.311232,200,134.400297
-80.104469,200,134.980534
-81.965472,200,135.645994
-108.274559,200,136.127367
-66.016084,200,139.850177
-58.717454,200,140.43357
8.760872,10,140.463205
-103.213608,200,142.43442
-91.689777,200,142.969793
-109.520274,200,143.600663
-88.991793,200,144.059996
-96.06881,200,144.597565
-111.236665,200,145.064917
-79.42578,200,145.55232
-90.155136,200,147.344212
-55.538331,200,147.811368
-49.823893,200,151.545217
-72.724146,200,152.188374
8.772282,9,152.207309
-111.476985,200,152.807179
-46.504887,200,153.203369
-84.499983,200,155.008822
-82.798018,200,155.395909
-95.39337,200,158.844696
-65.503262,200,159.366605
-96.98912,200,159.954438
6.547155,15,159.991359
-90.879703,200,160.476021
-13.113257,87,164.001138
-77.696242,200,165.902307
-53.097227,200,166.338371
-52.122815,200,166.755334
-69.8153,200,167.14098
-98.932333,200,167.687654
-68.229043,200,168.305199
-43.531794,200,170.185156
-62.126817,200,170.594188
-62.151507,200,171.173275
-85.22546,200,171.612607
-69.018342,200,175.20904
-31.242144,142,175.478374
-65.122827,200,177.028686
-77.716321,200,177.36866
-58.670325,200,177.81473
-70.229099,200,178.353697
-67.844653,200,178.855054
-26.473721,113,179.09622
-54.913492,200,179.620703
-79.574687,200,181.368623
-92.785596,200,181.815131
-58.895657,200,185.401582
-67.664081,200,185.925064
2.77622,27,186.008439
-77.801895,200,186.496014
-45.582155,200,187.009246
-107.831342,200,188.785238
-70.224015,200,189.337109
-59.042829,200,189.785058
-54.469599,200,190.199846
9.007108,8,190.211956
-54.454245,200,190.663327
-72.615999,200,191.01775
-77.574054,200,198.8369
1.414483,30,198.913037
-74.344115,200,199.332721
-68.04043,200,199.720262
-65.015441,200,200.14747
-8.618835,134,200.385146
-10.159253,66,200.527762
-50.96823,200,201.11473
-7.237897,68,201.276681
-1.672175,65,201.41867
-77.675951,200,203.404789
-63.917986,200,203.836462
-34.418877,184,204.146629
-79.822904,200,207.635349
-59.123298,200,208.068401
-61.846835,200,208.423544
-56.40448,200,210.249534
-53.704196,200,210.692683
-51.24037,200,211.198427
-76.467834,200,211.6664
-61.919226,200,212.094294
-41.94584,200,212.523745
-57.329706,200,213.018005
