#{"t_start": 1779754489.0269122, "env_id": "None"}
r,l,t
-88.679737,200,2.248088
-82.338354,200,2.771723
-77.807682,200,3.254188
-70.76496,200,3.69269
-49.114348,200,4.105149
-39.551424,200,4.467906
-69.909673,200,5.694202
-84.549962,200,6.159868
-107.616354,200,6.567718
-75.212045,200,6.912161
-65.528205,200,10.812867
-59.714602,200,11.231848
-47.456195,200,15.390499
-66.630513,200,15.808511
-65.041807,200,16.280107
-29.665195,200,16.742114
-63.832019,200,17.205311
-59.141688,200,17.652558
-41.142072,200,18.857164
-64.180529,200,19.347806
-88.999784,200,22.880649
-24.140786,200,23.322328
-67.797147,200,23.734328
-69.288544,200,24.138306
-90.593023,200,24.651259
-66.824762,200,25.792299
-56.604047,200,26.272643
-55.489403,200,26.672208
-68.638689,200,27.106485
-67.059147,200,27.562928
-81.773019,200,31.231159
-50.900483,200,32.395835
-61.008428,200,32.839173
-74.522227,200,33.311122
-84.179007,200,33.903357
-37.142527,200,34.364067
-84.745613,200,34.799356
-33.006987,200,36.000316
-85.139593,200,36.477653
-64.257051,200,36.841076
-50.518747,200,40.698161
-64.632987,200,41.198185
-80.049214,200,41.585221
-93.425902,200,42.781508
-70.255846,200,43.218272
-69.435744,200,43.682095
-45.940346,200,44.100048
-81.276936,200,44.518415
-82.552682,200,44.899217
-56.193652,200,45.371373
-72.299498,200,46.973472
-27.955778,200,54.668064
-55.001148,200,55.312519
-68.529382,200,55.87772
-83.460858,200,56.46456
-70.260838,200,56.979791
-37.649288,200,58.214781
-58.853884,200,58.756165
-62.116075,200,59.277134
9.956523,1,59.282212
-51.092574,200,59.773837
-65.813798,200,60.149299
-53.024947,200,63.848188
-36.687514,200,65.064268
-78.02759,200,65.532817
-90.824966,200,66.022672
-29.816167,200,66.423685
-57.807223,200,66.862074
-75.710612,200,67.345612
-60.309701,200,68.509432
-66.292081,200,69.078743
-83.555341,200,69.522523
-61.547604,200,73.331449
-50.522898,200,73.734668
-59.388827,200,74.206607
-30.603694,200,75.452263
-76.795183,200,75.923687
-78.227863,200,76.460578
-46.695003,200,77.061369
-70.49611,200,77.641313
-61.27106,200,78.112197
-52.613306,200,78.573353
-47.712188,200,86.590978
-32.872667,200,87.089976
-45.872351,200,87.575161
-73.560356,200,88.067578
-39.089248,200,88.57534
-62.053847,200,89.078532
-80.373174,200,90.326118
3.817684,74,90.468391
-73.065968,200,90.934816
-72.957249,200,91.430228
-24.718107,200,91.877798
-35.320088,200,96.00748
-47.115361,200,96.509756
-34.142672,200,97.792058
-69.54083,200,98.425209
-45.511141,200,98.905771
-46.529344,200,99.386533
-45.130861,200,99.912244
-32.08449,200,100.318396
-64.961786,200,101.567361
-30.615942,200,102.154303
-65.834938,200,102.579895
-83.082291,200,106.65608
-45.969438,200,107.190576
-67.86822,200,107.777222
-54.007358,200,108.920892
-63.80406,200,109.382764
-59.283211,200,109.811136
-38.466539,200,110.339616
-20.77079,200,110.769203
-31.783283,200,111.275404
-50.226251,200,111.727188
-56.211217,200,116.369976
-27.082288,200,116.933295
-67.716087,200,117.539055
-45.487153,200,118.108374
-65.9103,200,118.585754
-71.623471,200,122.047388
-46.536727,200,123.254627
-25.076696,200,123.731639
-38.555303,200,124.11302
-37.269084,200,124.507997
-35.565859,200,128.187082
-20.472963,200,128.577696
-5.743469,113,128.833435
-17.208298,200,130.016785
-52.793706,200,130.416787
-33.961376,200,130.940015
-50.877755,200,131.444638
-1.271872,105,131.699839
-40.58882,200,132.168784
-73.376966,200,133.067169
-55.581259,200,133.492566
-12.269376,141,136.962503
-55.988268,200,137.356408
-2.89267,110,137.6484
-71.780865,200,138.140327
-6.501171,112,138.345745
-1.984536,99,138.546014
-0.49097,96,138.753837
-32.779524,200,139.786488
-50.757638,200,140.201277
-29.757269,200,140.605067
-12.744491,160,140.925061
-41.064251,200,141.351253
-26.862194,200,141.771281
-52.568367,200,146.090512
-5.886776,97,146.287432
-16.979244,200,146.77033
-32.837987,200,147.174519
-56.808966,200,147.655728
-28.297242,200,148.141491
-35.09589,200,148.543179
1.225467,90,148.733232
-0.987277,111,149.552322
-6.83798,104,149.756918
-0.033347,99,149.981454
-55.892756,200,150.450271
-2.990429,87,150.693414
-7.167358,130,157.178632
-0.326826,79,157.322206
-49.138378,200,157.770359
4.072644,71,157.939506
-1.185518,83,158.170557
-22.606994,183,159.116055
-5.800816,101,159.327913
-13.616077,163,159.695688
-50.829384,200,160.126034
-7.282548,107,160.410075
-2.842237,117,160.643268
-39.417108,200,161.010017
-13.779763,163,161.387836
-48.365189,200,162.289822
-1.527357,92,162.470791
