#{"t_start": 1779754489.5463657, "env_id": "None"}
r,l,t
-87.500309,200,4.09477
-40.396178,200,4.16594
-69.618977,200,4.234762
-25.552254,200,4.30707
-91.198044,200,4.378248
-81.446528,200,4.450483
-69.950738,200,4.529751
-40.883671,200,4.602817
-99.014844,200,4.6741
-52.57155,200,4.742846
-58.395528,200,11.032539
-54.160076,200,11.107269
-57.641552,200,11.178871
-62.450121,200,11.249082
-56.667679,200,11.320833
-64.246791,200,11.394867
-65.358832,200,11.471068
-75.919268,200,11.543922
-40.284709,200,11.618146
-77.149937,200,11.693241
-57.497895,200,17.586528
-82.116502,200,17.658208
-33.527679,200,17.730091
-63.366888,200,17.802247
-111.804241,200,17.871938
-74.05417,200,17.943547
-90.013492,200,18.015098
-65.03617,200,18.084569
-61.707742,200,18.156062
-91.906376,200,18.229174
-42.918046,200,24.203866
-75.214328,200,24.276286
-87.248235,200,24.350456
-43.492199,200,24.428538
-66.158087,200,24.498207
-44.109204,200,24.569889
-90.362773,200,24.642346
-40.312624,200,24.712543
-24.443928,200,24.784896
-69.264854,200,24.857415
-48.894348,200,30.877029
-82.399958,200,30.948228
-70.038883,200,31.017932
-51.294151,200,31.091849
-58.00896,200,31.168167
-71.86159,200,31.242412
-80.920683,200,31.312412
-83.299266,200,31.383631
-39.216015,200,31.457456
-68.637548,200,31.527753
-72.397929,200,34.582255
-76.188203,200,34.656024
-50.299163,200,34.728187
-81.803813,200,34.798225
-79.769237,200,34.869802
-60.72474,200,34.941418
-76.880731,200,35.012442
-42.751227,200,35.082395
-52.6563,200,35.154749
-22.412817,200,35.227699
-63.573802,200,41.484823
-62.55048,200,41.562641
-75.566636,200,41.639797
-85.229031,200,41.715261
-61.535473,200,41.794532
-42.850998,200,41.871786
-52.986461,200,41.943488
-44.384191,200,42.013057
-45.864257,200,42.084314
-33.33023,200,42.156625
-55.759455,200,44.925878
-30.377778,200,44.998385
-60.728324,200,45.068885
-55.385278,200,45.147271
-44.737026,200,45.221395
-48.17159,200,45.295201
-43.26961,200,45.368594
-37.481015,200,45.450933
-39.001367,200,45.536474
-56.63381,200,45.620445
-29.534411,200,56.644315
-73.325078,200,56.724211
-31.521407,200,56.794679
-37.115081,200,56.866773
-57.148103,200,56.939204
-73.473623,200,57.009343
-43.795558,200,57.081809
-83.367313,200,57.155147
-23.703545,200,57.230856
-68.300469,200,57.307613
-20.489017,200,63.643261
-88.776493,200,63.716195
-58.959459,200,63.788015
-42.637841,200,63.860667
-72.747755,200,63.93411
-87.668135,200,64.008124
-25.364877,200,64.081226
-33.225117,200,64.1542
-40.88472,200,64.22551
-50.257155,200,64.297256
-62.672966,200,67.223737
-49.938302,200,67.293796
-73.372484,200,67.367523
0.734252,82,67.396244
-46.351228,200,67.470337
-68.201919,200,67.543975
-45.971262,200,67.61965
-44.980715,200,67.692014
-25.06601,200,67.767534
-43.272202,200,67.845308
-69.799848,200,74.253374
-32.611936,200,74.324478
-24.695962,200,74.396953
-83.975086,200,74.47179
-40.907148,200,74.552754
-36.795237,200,74.634073
-56.858353,200,74.708865
-62.932682,200,74.780819
-35.065829,200,74.854635
-36.773335,200,74.924565
-23.156152,200,78.258179
4.778595,59,78.278386
-47.03812,200,78.352646
-82.018459,200,78.428346
-56.192284,200,78.50208
-24.923861,200,78.576123
-32.082549,200,78.648666
-51.473846,200,78.719141
-34.443642,200,78.793634
-82.885267,200,78.870756
-40.869613,200,88.905487
-37.339095,200,88.97716
-61.031163,200,89.051058
-65.415684,200,89.133593
-20.793181,200,89.203755
7.398765,35,89.215182
-43.335179,200,89.29624
-60.275974,200,89.372427
-54.924985,200,89.458042
-76.431452,200,89.540155
-60.800079,200,96.276184
-68.537119,200,96.346008
-32.390249,200,96.418605
-35.774237,200,96.491675
-33.792431,200,96.563873
-26.904859,200,96.63459
-81.081829,200,96.708804
-33.865188,200,96.784356
-27.079163,200,96.854455
-24.378278,200,96.930048
-63.820431,200,100.160208
-20.801798,200,100.233707
-42.414433,200,100.306547
-61.789391,200,100.383251
-54.659679,200,100.46458
-22.236252,200,100.540589
-29.167214,200,100.620003
-27.271619,200,100.694556
-22.329118,200,100.769713
-0.735305,86,100.801571
-45.472965,200,107.716553
-1.596661,84,107.746377
-62.185589,200,107.82065
-31.202654,200,107.894652
-2.866794,97,107.928264
-42.91686,200,108.005592
-18.782376,200,108.076952
-36.459782,200,108.155156
-16.045154,188,108.229507
-72.561296,200,108.302792
0.552406,83,111.284411
-20.594692,200,111.356919
-1.137403,82,111.387889
-15.009483,200,111.466914
-40.249851,200,111.538178
-58.457388,200,111.610799
-80.331508,200,111.685491
-66.701074,200,111.759803
-45.558776,200,111.839292
-80.687724,200,111.917809
-59.425372,200,121.839257
-5.299461,136,121.888547
-37.228903,200,121.961867
-34.676158,200,122.035379
-45.858294,200,122.108471
-3.428943,101,122.148405
-16.143061,193,122.223138
-46.693273,200,122.298831
-57.536251,200,122.377089
-82.737628,200,122.454763
-17.67176,190,128.413534
-56.66456,200,128.489853
-47.761222,200,128.567921
-27.62762,200,128.644048
-43.406662,200,128.72172
-54.195834,200,128.798583
-63.678794,200,128.870831
-70.598171,200,128.941208
-71.038204,200,129.014053
1.900985,62,129.035259
-53.119351,200,132.108356
-40.106684,200,132.180999
7.152827,33,132.191727
-19.960971,200,132.264545
3.079076,64,132.286376
7.578486,31,132.296557
-1.174048,105,132.335236
-1.65,105,132.37169
-7.148097,139,132.422455
8.151891,29,132.432844
-42.898959,200,138.427154
-46.213442,200,138.497666
-3.078702,90,138.530913
7.512056,32,138.542115
-50.23915,200,138.617296
-19.029559,200,138.693726
-9.596246,131,138.743199
-1.18678,79,138.771966
-8.965822,125,138.815645
-51.442397,200,138.890193
-21.220247,200,144.915549
-24.821056,182,144.983602
1.06485,70,145.009039
-13.241028,135,145.061157
-19.070562,194,145.136643
-47.652877,200,145.209955
-44.19625,200,145.282444
-49.898023,200,145.355084
-5.912508,109,145.393295
0.078367,73,145.418449
-21.030262,159,148.278596
-45.805455,200,148.356155
-21.814443,159,148.41426
-10.483222,131,148.459602
-38.542272,200,148.533275
-24.803759,200,148.603863
8.101757,25,148.614551
-2.455216,88,148.64513
0.296576,69,148.66873
-63.700545,200,148.741583
-12.857106,126,158.001588
2.816422,59,158.022819
-3.574198,102,158.058677
-7.330991,107,158.09589
-15.60257,132,158.146677
-7.415485,105,158.18492
-8.329547,106,158.224833
-6.165251,114,158.268731
0.051331,75,158.296033
-12.014342,140,158.3553
-0.150964,67,161.143691
-11.213915,140,161.197942
-22.282275,189,161.269621
-1.698622,78,161.296664
-14.216474,129,161.342033
-26.13624,181,161.407377
-43.454146,200,161.48022
7.612126,29,161.489607
6.143937,42,161.503627
-8.028084,107,161.540797
-32.349958,198,165.570922
-0.062506,75,165.596832
2.027727,60,165.616956
-4.477448,97,165.650322
-9.141392,112,165.689294
3.918158,47,165.704993
5.645813,39,165.717965
-16.305207,160,165.773548
-9.127497,117,165.813936
3.499474,52,165.831331
-29.242625,171,165.890954
4.002711,46,165.906444
-8.950966,108,165.943984
-24.267932,149,165.995938
-30.600446,200,166.066816
-10.83779,114,166.106209
-29.112486,200,166.17615
-16.54153,128,166.220735
-9.17885,115,166.260459
-2.932745,96,166.294037
