#{"t_start": 1779754489.337188, "env_id": "None"}
r,l,t
-64.951374,200,1.939514
-56.900976,200,2.462481
-49.086602,200,2.945597
-32.450879,200,3.383453
-60.716375,200,3.79608
-44.137533,200,4.15882
-83.805931,200,5.385646
-49.949671,200,5.850645
-83.264756,200,6.258529
-69.180121,200,6.602947
-55.395801,200,10.504424
-91.318486,200,10.922673
-55.031655,200,15.081271
-95.066089,200,15.49938
-39.995144,200,15.971047
-57.187694,200,16.432944
-67.482752,200,16.896827
-42.429828,200,17.343883
-59.978718,200,18.548659
-54.497252,200,19.039249
-48.821576,200,22.571549
-96.02532,200,23.013171
-51.165543,200,23.425433
-89.654502,200,23.829163
-28.797344,200,24.342807
-100.015405,200,25.483321
-33.360774,200,25.9638
-81.473621,200,26.363278
-74.714838,200,26.797329
-61.061073,200,27.253816
-68.688213,200,30.92302
-46.013014,200,32.086708
-31.86651,200,32.530705
-43.253708,200,33.002211
-92.756571,200,33.594211
-86.011513,200,34.055633
-52.891456,200,34.490287
-78.443972,200,35.691264
-80.089052,200,36.168488
-54.584046,200,36.532083
-90.83421,200,40.388894
-73.732917,200,40.888954
-47.947586,200,41.276027
-93.754164,200,42.472857
-47.758777,200,42.909691
-61.473173,200,43.373113
-52.713403,200,43.791387
-68.385595,200,44.209117
-88.843211,200,44.590671
9.031753,17,44.6306
-86.29485,200,45.923235
-85.254139,200,46.721172
-50.181335,200,54.409469
-63.927158,200,55.045866
-40.43662,200,55.609836
-69.676117,200,56.19539
-47.867001,200,56.718726
-38.823059,200,57.950637
-39.04144,200,58.477573
-45.514538,200,59.017906
-65.624169,200,59.492699
-52.819382,200,59.863681
-2.599451,133,63.381838
-29.09471,200,64.626991
-41.019624,200,65.114779
-37.127817,200,65.615839
-36.173303,200,66.023277
-32.536485,200,66.428653
-27.201068,200,66.944508
-50.038053,200,67.360749
-72.063191,200,68.649643
-38.026312,200,69.082243
-70.830154,200,72.928459
-75.856088,200,73.29526
-25.405669,200,73.775172
-34.730401,200,74.249065
-38.037727,200,75.456711
-78.560229,200,76.006688
-46.116007,200,76.590349
-36.45764,200,77.183073
-64.924954,200,77.705259
-45.676241,200,78.103234
-74.472484,200,79.376351
-26.627026,200,86.658002
-61.144068,200,87.145041
-39.012078,200,87.643063
-31.416488,200,88.144887
-36.509737,200,88.629511
-54.513549,200,89.886985
-39.949619,200,90.337766
-25.264831,200,90.776185
-46.51607,200,91.308388
-22.539431,200,91.723944
-52.196803,200,95.89752
-68.264965,200,96.405782
-79.232805,200,97.69538
-71.958296,200,98.314319
-41.827182,200,98.740207
-37.079539,200,99.294543
-61.835118,200,99.758055
-32.292218,200,100.182058
-45.070117,200,101.44396
-29.447325,200,102.039766
-36.260331,200,106.009951
-26.128784,200,106.563364
-44.472929,200,107.111609
-43.339756,200,107.638684
-44.051895,200,108.775713
-59.099967,200,109.224316
-56.890502,200,109.696982
-29.62984,200,110.21904
-33.225661,200,110.61112
-74.633564,200,111.120872
-54.552002,200,115.709779
-31.973871,200,116.288604
-47.945411,200,116.85151
-26.720435,200,117.472213
-80.930742,200,117.938842
-34.515953,200,121.450918
-1.906487,105,121.6731
-33.534806,200,122.881106
-29.291365,200,123.387583
-1.111829,91,123.546546
9.788567,4,123.553216
-57.886719,200,123.947148
-5.031264,106,124.153669
-8.854301,130,127.69542
-29.367384,200,128.112579
-70.870641,200,128.517534
-32.317941,200,129.701238
-10.975035,180,130.068537
-34.762033,200,130.580685
-59.7369,200,131.079008
-55.552657,200,131.586259
-5.012502,112,131.834016
-4.372803,128,132.122843
-47.969475,200,132.979434
5.650274,46,133.076488
-63.515084,200,136.704123
-42.666178,200,137.083353
-63.405652,200,137.653271
-56.870143,200,138.028404
-4.873707,124,138.281716
-3.649462,126,139.111722
-41.397515,200,139.572493
-7.40377,137,139.863422
-15.123567,200,140.263233
-40.437978,200,140.66158
-66.455849,200,141.11203
-40.01217,200,141.510484
-20.898392,200,145.831486
-38.706327,200,146.307932
-34.52654,200,146.731767
-52.975857,200,147.195761
-44.212086,200,147.690839
-74.437042,200,148.068166
0.853273,69,148.234401
-8.217883,162,149.122392
-48.582761,200,149.599082
-29.386281,200,150.035858
-39.25983,200,150.50563
-51.969077,200,157.124927
-9.598818,161,157.526445
-10.157502,155,157.928847
-9.845517,133,158.758245
-19.967739,183,159.166654
-8.857028,141,159.452914
-46.531132,200,159.915104
-5.085971,128,160.212264
-58.471216,200,160.582938
-40.556179,200,161.021035
-39.85465,200,161.929612
