#{"t_start": 1779754488.9094138, "env_id": "None"}
r,l,t
-67.675821,200,2.36509
-82.785066,200,2.888889
-93.687437,200,3.371174
-51.895888,200,3.809852
-75.285576,200,4.222291
-70.466066,200,4.58503
-67.236539,200,5.811196
-81.503651,200,6.277037
-76.605886,200,6.684885
-50.646843,200,7.02933
-90.563953,200,10.929888
-75.512744,200,11.348973
-49.313382,200,15.507679
-59.702984,200,15.925675
-62.006867,200,16.395508
-83.422848,200,16.859273
-79.105621,200,17.322287
-40.12622,200,17.769695
-74.657217,200,18.974297
-81.587892,200,19.46478
-57.713284,200,22.997765
-67.047157,200,23.439433
-76.023734,200,23.851465
-57.67024,200,24.255457
-96.949706,200,24.768241
-37.660028,200,25.909371
-58.129877,200,26.389708
-64.219083,200,26.789329
-58.086654,200,27.223612
-64.198476,200,27.680067
-24.994608,200,31.348131
-40.25246,200,32.512609
-76.880931,200,32.956078
-87.557781,200,33.428126
-64.129746,200,34.020471
-64.167999,200,34.481036
-51.416432,200,34.916513
-30.044323,200,36.117418
-51.297817,200,36.594793
-59.062083,200,36.958191
-68.167827,200,40.815315
-67.729419,200,41.31533
-69.458899,200,41.702366
-68.693267,200,42.898467
-51.671662,200,43.335248
-46.551232,200,43.79922
-80.23173,200,44.217019
-61.495249,200,44.635573
-58.075834,200,45.016173
-69.751875,200,45.488335
-86.46963,200,47.090242
-59.29111,200,54.785176
-33.499153,200,55.429522
-82.747091,200,55.994673
-54.787206,200,56.581469
-47.061242,200,57.096758
-55.8063,200,58.331723
-58.303136,200,58.873175
-50.784643,200,59.394064
-93.573409,200,59.888767
-76.64994,200,60.264382
-38.2607,200,63.961848
-53.864536,200,65.179191
-51.591366,200,65.646163
-49.197443,200,66.137171
-30.228975,200,66.538615
-33.696172,200,66.976741
-86.069745,200,67.460639
-46.359435,200,68.624606
-70.042516,200,69.193925
-63.904654,200,69.637313
-67.691434,200,73.44616
-44.180864,200,73.848785
-39.875322,200,74.319782
-69.787094,200,74.81454
-88.745136,200,76.037318
-74.116876,200,76.572876
-49.726584,200,77.174693
-79.631836,200,77.756476
-90.830566,200,78.227438
-79.305927,200,78.686449
-44.46507,200,86.706149
-48.499237,200,87.204979
-37.854907,200,87.688736
-47.762798,200,88.182016
-77.34984,200,88.690326
-31.407428,200,89.191721
-68.278244,200,90.441108
-79.215987,200,90.874021
-46.546647,200,91.359301
-41.208618,200,91.83816
-46.490253,200,92.273942
-23.408162,200,96.436398
-83.040272,200,97.726332
-23.820784,200,98.272808
-48.806081,200,98.846098
-56.147828,200,99.288257
-40.017656,200,99.841523
-76.091276,200,100.300753
-64.652669,200,100.718834
-64.654657,200,102.024131
-47.040465,200,102.558145
-39.198436,200,106.573338
3.626084,56,106.730291
-6.346026,150,107.117669
-21.881169,200,107.687399
-40.781276,200,108.171002
-32.542041,200,109.31724
-58.727746,200,109.798515
-45.343689,200,110.288713
-56.878188,200,110.750521
-69.082049,200,111.194931
-32.338589,200,111.705159
-73.683091,200,116.256469
-47.190892,200,116.86401
-71.656305,200,117.422157
-49.407788,200,118.042468
5.547166,54,118.187717
-24.095935,200,118.668978
-51.094203,200,122.116179
-81.649809,200,123.324173
0.7216,85,123.570815
-56.497829,200,123.971747
-65.610462,200,124.365946
-35.196726,200,124.7809
-8.900235,125,128.290264
-26.471693,200,128.685863
-62.43747,200,129.845413
-33.458306,200,130.329536
-65.480014,200,130.723626
-45.588847,200,131.209074
-58.365787,200,131.778778
-50.00409,200,132.245696
-25.992056,200,133.132463
-51.259534,200,133.561181
-54.552429,200,137.164478
-22.142782,200,137.549914
-40.312774,200,138.122699
-9.89742,146,138.39123
-48.832385,200,138.781144
-67.40751,200,139.820751
-19.526722,200,140.22731
-36.699088,200,140.651201
-52.185862,200,141.05075
-64.640208,200,141.479179
-0.829104,79,141.671631
-40.831433,200,145.375108
-6.049108,97,146.15335
-4.049742,147,146.487906
-39.81959,200,146.955522
-22.182795,200,147.38859
-15.756145,164,147.762597
-48.375215,200,148.242806
-42.622742,200,148.649989
-53.200024,200,149.658816
-34.526264,200,150.084173
4.644269,49,150.177316
-42.864659,200,150.689934
0.419023,90,150.884668
-21.095789,188,157.477541
-4.137425,117,157.754317
-12.441066,156,158.111185
-3.513235,101,158.421899
-25.006901,200,159.360448
-28.540129,200,159.801445
-5.742994,140,160.113501
3.140476,78,160.272131
-53.752041,200,160.741796
-33.785374,200,161.107926
-52.033754,200,161.57568
-14.517877,158,162.376024
-5.75723,109,162.59034
